2014-Feb-17_21-46-32,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left Out Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,Low Transducer(PSI),High Transducer(PSI),Left Talon,Right Talon,Packet Count,Uptime(s),Downtime(s),% CPU,Match Time,,
2014-Feb-17_21-47-33,21-47-33.1,10.654,61.032,-0.018,0.549,0,-0.008,0,-0.406,-4.109,21.871,-0.527,10.125,21.516,0,0.441,4.141,37.758,4.77,9.352,23.43,0,-0.441,-4.281,45.902,-7.298,9.563,20.559,0,0.426,4.234,31.852,3.416,9.914,20.559,0,0,0,0,10.863,21.898,1,1,0,0,0,2,1,1908.467,-305.003,1.993,109.403,24.063,0,0,10345,0.0392,0.0496,0.7904,50.566, ?z?,
2014-Feb-17_21-47-33,21-47-33.1,10.939,49.283,-0.025,0.383,0,-0.008,0,-0.358,-3.73,19.375,-0.508,10.441,21.324,0,0.408,3.832,28.832,4.772,10.16,23.621,0,-0.38,-3.957,37.234,-7.33,10.336,20.367,0,0.321,3.43,25.023,3.416,10.898,20.559,0,0,0,0,11.707,22.09,1,1,0,0,0,2,1,1908.467,-314.242,1.993,109.631,24.063,0,0,10346,0.0403,0.0497,0.8095,50.656,????,
2014-Feb-17_21-47-33,21-47-33.2,11.734,12.569,-0.035,0.162,0,-0.008,0,-0.127,-1.48,11.891,-0.5,11.637,21.324,0,0.198,2.215,17.801,4.771,11.32,23.813,0,-0.198,-2.266,22.395,-7.351,11.461,20.559,0,0.099,1.176,11.496,3.421,11.883,20.367,0,0,0,0,12.164,21.707,1,1,0,0,0,2,1,1913.816,-321.113,1.998,109.517,24.177,0,0,10347,0.0401,0.0498,0.8052,50.746,/Ls%,
2014-Feb-17_21-47-33,21-47-33.3,11.734,12.569,-0.035,0.162,0,-0.008,0,-0.127,-1.48,11.891,-0.5,11.637,21.324,0,0.198,2.215,17.801,4.771,11.32,23.813,0,-0.198,-2.266,22.395,-7.351,11.461,20.559,0,0.099,1.176,11.496,3.421,11.883,20.367,0,0,0,0,12.164,21.707,1,1,0,0,0,2,1,1913.816,-321.113,1.998,109.517,24.177,0,0,10347,0.0401,0.0498,0.8052,50.746,<?,
2014-Feb-17_21-47-33,21-47-33.3,12.096,5.96,-0.018,0.097,0,-0.008,0,-0.079,-0.941,4.145,-0.509,11.918,21.133,0,0.104,1.223,9.133,4.771,11.742,23.813,0,-0.104,-1.242,14.52,-7.369,11.918,19.984,0,0.073,0.887,3.227,3.432,12.059,20.941,0,0,0,0,12.305,22.09,1,1,0,0,0,2,1,1908.467,-327.729,1.993,109.746,24.063,0,0,10348,0.0381,0.0499,0.7631,50.834,PL?0,
2014-Feb-17_21-47-33,21-47-33.4,12.174,3.39,-0.015,0.053,0,-0.008,0,0,0,0,-0.523,12.094,21.324,0,0.069,0.813,3.617,4.773,11.883,24.387,0,-0.069,-0.828,3.883,-7.384,12.023,20.75,0,0,0,0,3.444,12.27,20.75,0,0,0,0,12.41,22.09,1,1,0,0,0,2,1,1905.793,-331.805,1.998,109.631,24.177,0,0,10349,0.0353,0.05,0.7062,50.919,"i""j6",
2014-Feb-17_21-47-33,21-47-33.4,12.174,3.39,-0.015,0.053,0,-0.008,0,0,0,0,-0.523,12.094,21.324,0,0.069,0.813,3.617,4.773,11.883,24.387,0,-0.069,-0.828,3.883,-7.384,12.023,20.75,0,0,0,0,3.444,12.27,20.75,0,0,0,0,12.41,22.09,1,1,0,0,0,2,1,1905.793,-331.805,1.998,109.631,24.177,0,0,10349,0.0353,0.05,0.7062,50.919,-`?,
2014-Feb-17_21-47-33,21-47-33.5,12.235,1.921,-0.008,0.028,0,-0.008,0,0,0,0,-0.535,12.164,20.941,0,0,0,0,4.78,12.129,24.004,0,0,0,0,-7.398,12.199,20.176,0,0,0,0,3.454,12.305,21.324,0,0,0,0,12.41,21.516,1,1,0,0,0,2,1,1905.793,-333.79,2.003,109.631,24.063,0,0,10350,0.0382,0.0497,0.7678,51.007,gIB,
2014-Feb-17_21-47-33,21-47-33.6,12.252,3.023,-0.002,0.011,0,-0.008,0,0,0,0,-0.539,12.164,21.324,0,0,0,0,4.788,12.164,24.578,0,0,0,0,-7.406,12.199,20.176,0,0,0,0,3.461,12.34,21.324,0,0,0,0,12.445,22.09,1,1,0,0,0,2,1,1908.467,-334.249,1.993,109.631,24.063,0,0,10351,0.0388,0.0499,0.7782,51.096,C?}?,
2014-Feb-17_21-47-33,21-47-33.6,12.252,3.023,-0.002,0.011,0,-0.008,0,0,0,0,-0.539,12.164,21.324,0,0,0,0,4.788,12.164,24.578,0,0,0,0,-7.406,12.199,20.176,0,0,0,0,3.461,12.34,21.324,0,0,0,0,12.445,22.09,1,1,0,0,0,2,1,1908.467,-334.249,1.993,109.631,24.063,0,0,10351,0.0388,0.0499,0.7782,51.096,?~P<,
2014-Feb-17_21-47-33,21-47-33.8,12.269,2.288,-0.001,0.006,0,-0.008,0,0,0,0,-0.539,12.199,21.516,0,0,0,0,4.795,12.164,24.195,0,0,0,0,-7.413,12.234,20.367,0,0,0,0,3.467,12.34,20.559,0,0,0,0,12.48,21.707,1,1,0,0,0,2,1,1911.142,-334.068,2.003,109.517,24.292,0,0,10353,0.0392,0.0501,0.7827,51.274,?8&[,
2014-Feb-17_21-47-33,21-47-33.8,12.269,2.288,-0.001,0.006,0,-0.008,0,0,0,0,-0.539,12.199,21.516,0,0,0,0,4.795,12.164,24.195,0,0,0,0,-7.413,12.234,20.367,0,0,0,0,3.467,12.34,20.559,0,0,0,0,12.48,21.707,1,1,0,0,0,2,1,1911.142,-334.068,2.003,109.517,24.292,0,0,10353,0.0392,0.0501,0.7827,51.274,??]?,
2014-Feb-17_21-47-33,21-47-33.9,12.278,3.023,-0.001,0.006,0,-0.008,0,0,0,0,-0.539,12.199,21.324,0,0,0,0,4.795,12.199,24.387,0,0,0,0,-7.413,12.199,19.984,0,0,0,0,3.467,12.34,20.941,0,0,0,0,12.48,21.898,1,1,0,0,0,2,1,1911.142,-334.055,1.998,109.403,24.177,0,0,10354,0.0399,0.0498,0.8005,51.364,z?tJ,
2014-Feb-17_21-47-33,21-47-33.9,12.286,1.921,-0.008,0.006,0,-0.008,0,0,0,0,-0.538,12.199,21.133,0,0,0,0,4.795,12.164,24.578,0,0,0,0,-7.412,12.234,20.75,0,0,0,0,3.467,12.34,20.941,0,0,0,0,12.445,22.473,1,1,0,0,0,2,1,1911.142,-334.026,1.998,109.631,24.063,0,0,10355,0.039,0.0501,0.7778,51.453,?B2,
2014-Feb-17_21-47-34,21-47-34.0,12.295,2.288,-0.013,0.006,0,-0.008,0,0,0,0,-0.538,12.234,21.516,0,0,0,0,4.795,12.199,24.195,0,0,0,0,-7.412,12.234,20.367,0,0,0,0,3.467,12.34,20.75,0,0,0,0,12.48,21.324,1,1,0,0,0,2,1,1908.467,-334.011,1.998,109.631,24.177,0,0,10356,0.0368,0.0505,0.728,51.54,?&?,
2014-Feb-17_21-47-34,21-47-34.2,12.286,2.288,-0.051,0.023,0,-0.008,0,0,0,0,-0.538,12.199,21.133,0,0.082,0.973,9.266,4.795,11.918,24.004,0,-0.082,-0.996,8.082,-7.412,12.164,20.367,0,0,0,0,3.467,12.34,20.367,0,0,0,0,12.48,21.898,1,1,0,0,0,2,1,1913.816,-334.04,2.003,109.631,24.292,0,0,10358,0.0393,0.0497,0.7895,51.718,w??_,
2014-Feb-17_21-47-34,21-47-34.3,12.286,2.288,-0.051,0.023,0,-0.008,0,0,0,0,-0.538,12.199,21.133,0,0.082,0.973,9.266,4.795,11.918,24.004,0,-0.082,-0.996,8.082,-7.412,12.164,20.367,0,0,0,0,3.467,12.34,20.367,0,0,0,0,12.48,21.898,1,1,0,0,0,2,1,1913.816,-334.04,2.003,109.631,24.292,0,0,10358,0.0393,0.0497,0.7895,51.718,1B??,
2014-Feb-17_21-47-34,21-47-34.3,12.243,5.226,-0.097,0.023,0,-0.008,0,0.074,0.887,0,-0.538,12.094,21.898,0,0.12,1.414,9.398,4.795,11.848,24.004,0,-0.12,-1.449,10.445,-7.412,12.059,19.984,0,-0.074,-0.906,3.488,3.467,12.27,20.559,0,0,0,0,12.48,21.898,1,1,0,0,0,2,1,1911.142,-333.981,2.003,109.631,24.063,0,0,10359,0.0376,0.0499,0.755,51.806,P???,
2014-Feb-17_21-47-34,21-47-34.4,12.209,5.593,-0.119,0.023,0,-0.008,0,0.096,1.152,3.75,-0.538,11.988,21.707,0,0.162,1.898,9.789,4.794,11.707,24.195,0,-0.162,-1.938,14.254,-7.412,11.918,20.176,0,-0.116,-1.41,6.375,3.468,12.129,20.75,0,0,0,0,12.375,22.281,1,1,0,0,0,2,1,1911.142,-333.993,1.987,109.403,23.949,0,0,10360,0.0395,0.0492,0.8024,51.895,8I?,
2014-Feb-17_21-47-34,21-47-34.4,12.209,5.593,-0.119,0.023,0,-0.008,0,0.096,1.152,3.75,-0.538,11.988,21.707,0,0.162,1.898,9.789,4.794,11.707,24.195,0,-0.162,-1.938,14.254,-7.412,11.918,20.176,0,-0.116,-1.41,6.375,3.468,12.129,20.75,0,0,0,0,12.375,22.281,1,1,0,0,0,2,1,1911.142,-333.993,1.987,109.403,23.949,0,0,10360,0.0395,0.0492,0.8024,51.895,???1,
2014-Feb-17_21-47-34,21-47-34.5,12.001,13.67,-0.521,0.023,0,-0.008,0,0.196,2.27,8.609,-0.542,11.602,21.516,0,0.242,2.742,18.063,4.794,11.32,24.387,0,-0.242,-2.813,16.617,-7.411,11.602,20.367,0,-0.216,-2.531,11.629,3.473,11.707,20.367,0,0,0,0,12.129,21.707,1,1,0,0,0,2,1,1908.467,-333.875,1.998,109.631,24.292,0,0,10361,0.0359,0.0495,0.7248,51.98,?b?,
2014-Feb-17_21-47-34,21-47-34.6,11.647,24.684,-0.957,0.023,0,-0.008,0,0.276,3.094,10.578,-0.558,11.215,21.324,0,0.322,3.5,22.789,4.793,10.758,24.004,0,-0.342,-3.758,27.125,-7.409,11.004,19.984,0,-0.296,-3.34,16.355,3.478,11.25,20.941,0,0,0,0,11.777,22.09,1,1,0,0,0,2,1,1911.142,-333.382,1.987,109.631,24.063,0,0,10362,0.0387,0.0501,0.7723,52.069,6? ?,
2014-Feb-17_21-47-34,21-47-34.6,11.647,24.684,-0.957,0.023,0,-0.008,0,0.276,3.094,10.578,-0.558,11.215,21.324,0,0.322,3.5,22.789,4.793,10.758,24.004,0,-0.342,-3.758,27.125,-7.409,11.004,19.984,0,-0.296,-3.34,16.355,3.478,11.25,20.941,0,0,0,0,11.777,22.09,1,1,0,0,0,2,1,1911.142,-333.382,1.987,109.631,24.063,0,0,10362,0.0387,0.0501,0.7723,52.069,??CW,
2014-Feb-17_21-47-34,21-47-34.7,11.207,39.003,-1,0.023,0,-0.008,0,0.356,3.852,9.266,-0.602,10.723,21.707,0,0.422,4.242,32.508,4.791,10.02,23.238,0,-0.422,-4.426,30.145,-7.404,10.512,20.176,0,-0.376,-4.059,22.527,3.483,10.652,20.941,0,0,0,0,11.355,21.898,1,1,0,0,0,2,1,1908.467,-332.428,1.998,109.631,24.063,0,0,10363,0.0402,0.0494,0.8153,52.158,?T-?,
2014-Feb-17_21-47-34,21-47-34.8,10.775,52.955,-1,0.012,0,-0.008,0,0.467,4.84,10.055,-0.668,10.406,21.707,0,0.491,4.66,38.809,4.786,9.492,23.43,0,-0.491,-4.906,38.414,-7.396,9.949,20.75,0,-0.488,-5.078,20.688,3.513,10.371,20.75,0,0,0,0,11.004,21.707,1,1,0,0,0,2,1,1911.142,-331.457,1.998,109.631,23.949,0,0,10364,0.0376,0.0498,0.7554,52.246,?N?H,
2014-Feb-17_21-47-34,21-47-34.8,10.689,55.525,-1,0.008,0,-0.008,0,0.492,5.133,6.113,-0.761,10.406,21.133,0,0.506,4.75,39.074,4.779,9.352,23.238,0,-0.506,-5.023,34.082,-7.383,9.949,19.984,0,-0.494,-5.086,28.305,3.54,10.441,20.941,0,0,0,0,11.004,21.516,1,1,0,0,0,2,1,1911.142,-329.861,2.003,109.631,24.063,0,0,10365,0.0393,0.0504,0.7788,52.335,?zw?,
2014-Feb-17_21-47-34,21-47-34.9,10.689,55.525,-1,0.008,0,-0.008,0,0.492,5.133,6.113,-0.761,10.406,21.133,0,0.506,4.75,39.074,4.779,9.352,23.238,0,-0.506,-5.023,34.082,-7.383,9.949,19.984,0,-0.494,-5.086,28.305,3.54,10.441,20.941,0,0,0,0,11.004,21.516,1,1,0,0,0,2,1,1911.142,-329.861,2.003,109.631,24.063,0,0,10365,0.0393,0.0504,0.7788,52.335,??,
2014-Feb-17_21-47-34,21-47-34.9,10.792,50.385,-1,0.002,0,-0.008,0,0.498,5.246,7.559,-0.86,10.477,21.516,0,0.502,4.836,37.629,4.769,9.633,23.238,0,-0.502,-5.07,33.953,-7.366,10.16,20.176,0,-0.498,-5.129,25.285,3.584,10.266,20.559,0,0,0,0,11.004,22.09,1,1,0,0,0,2,1,1908.467,-327.142,1.998,109.631,24.063,0,0,10366,0.0391,0.0498,0.784,52.424,?|??,
2014-Feb-17_21-47-35,21-47-35.0,10.732,52.955,-1,0,0,-0.008,0,0.5,5.164,13.992,-0.953,10.266,21.898,0,0.5,4.777,36.051,4.757,9.633,23.43,0,-0.5,-5.047,32.246,-7.345,10.02,19.984,0,-0.5,-5.168,23.973,3.621,10.336,21.133,0,0,0,0,11.039,21.707,1,1,0,0,0,2,1,1911.142,-324.777,1.998,109.517,24.177,0,0,10367,0.0386,0.0499,0.773,52.513,???,
2014-Feb-17_21-47-35,21-47-35.1,10.732,55.892,-1,0,0,-0.008,0,0.5,5.043,16.227,-1.026,10.09,21.707,0,0.5,4.797,34.477,4.744,9.563,23.43,0,-0.5,-4.977,30.93,-7.321,9.914,19.984,0,-0.5,-5.047,29.355,3.652,10.055,20.367,0,0,0,0,10.793,22.09,1,1,0,0,0,2,1,1913.816,-321.598,1.993,109.631,24.063,0,0,10368,0.0359,0.0508,0.708,52.6,Y??,
2014-Feb-17_21-47-35,21-47-35.1,10.732,55.892,-1,0,0,-0.008,0,0.5,5.043,16.227,-1.026,10.09,21.707,0,0.5,4.797,34.477,4.744,9.563,23.43,0,-0.5,-4.977,30.93,-7.321,9.914,19.984,0,-0.5,-5.047,29.355,3.652,10.055,20.367,0,0,0,0,10.793,22.09,1,1,0,0,0,2,1,1913.816,-321.598,1.993,109.631,24.063,0,0,10368,0.0359,0.0508,0.708,52.6,;q??,
2014-Feb-17_21-47-35,21-47-35.2,10.369,63.969,-1,0,0,-0.008,0,0.5,4.742,23.711,-1.071,9.809,21.324,0,0.5,4.656,30.801,4.731,9.281,23.813,0,-0.5,-4.852,31.852,-7.299,9.668,20.176,0,-0.5,-4.871,35.133,3.657,9.738,20.367,0,0,0,0,10.441,22.281,1,1,0,0,0,2,1,1913.816,-319.253,2.003,109.746,24.063,0,0,10369,0.0385,0.0496,0.7759,52.688,?4??,
2014-Feb-17_21-47-35,21-47-35.3,10.205,71.312,-1,-0.002,0,-0.008,0,0.502,4.414,36.445,-1.076,8.789,21.516,0,0.498,4.457,34.609,4.721,8.965,23.621,0,-0.498,-4.742,33.559,-7.286,9.527,20.367,0,-0.502,-4.895,32.508,3.654,9.703,21.133,0,0,0,0,10.441,22.281,1,1,0,0,0,2,1,1916.49,-318.125,1.998,109.631,24.177,0,0,10370,0.0382,0.0495,0.7716,52.775,l?,?
2014-Feb-17_21-47-35,21-47-35.3,10.205,71.312,-1,-0.002,0,-0.008,0,0.502,4.414,36.445,-1.076,8.789,21.516,0,0.498,4.457,34.609,4.721,8.965,23.621,0,-0.498,-4.742,33.559,-7.286,9.527,20.367,0,-0.502,-4.895,32.508,3.654,9.703,21.133,0,0,0,0,10.441,22.281,1,1,0,0,0,2,1,1916.49,-318.125,1.998,109.631,24.177,0,0,10370,0.0382,0.0495,0.7716,52.775,y@f?,
2014-Feb-17_21-47-35,21-47-35.4,10.024,77.921,-1,-0.008,0,-0.008,0,0.508,4.25,38.547,-1.076,8.297,21.133,0,0.492,4.25,37.891,4.717,8.648,23.621,0,-0.492,-4.512,37.234,-7.283,9.176,19.984,0,-0.508,-4.738,37.102,3.653,9.281,20.75,0,0,0,0,10.09,22.09,1,1,0,0,0,2,1,1908.467,-318.354,1.998,109.517,23.949,0,0,10371,0.0396,0.0498,0.7954,52.865,"	Y??",
2014-Feb-17_21-47-35,21-47-35.4,9.989,79.389,-1,-0.012,0,-0.008,0,0.512,4.32,37.629,-1.079,8.367,21.324,0,0.488,4.199,38.023,4.717,8.648,23.621,0,-0.486,-4.473,39.336,-7.283,9.246,20.176,0,-0.514,-4.832,38.414,3.654,9.387,19.984,0,0,0,0,10.23,22.281,1,1,0,0,0,2,1,1911.142,-318.639,1.998,109.631,23.949,0,0,10372,0.0396,0.0494,0.8009,52.954,D.??,
2014-Feb-17_21-47-35,21-47-35.5,9.903,76.452,-1,-0.022,0,-0.008,0,0.522,4.422,34.609,-1.079,8.508,21.324,0,0.478,4.098,36.84,4.716,8.578,23.43,0,-0.478,-4.355,37.234,-7.283,9.105,19.793,0,-0.525,-4.855,40.648,3.654,9.281,21.324,0,0,0,0,10.16,21.898,1,1,0,0,0,2,1,1905.793,-318.69,1.998,109.631,24.063,0,0,10373,0.0351,0.0501,0.7,53.039,?w??,
2014-Feb-17_21-47-35,21-47-35.6,9.903,76.452,-1,-0.022,0,-0.008,0,0.522,4.422,34.609,-1.079,8.508,21.324,0,0.478,4.098,36.84,4.716,8.578,23.43,0,-0.478,-4.355,37.234,-7.283,9.105,19.793,0,-0.525,-4.855,40.648,3.654,9.281,21.324,0,0,0,0,10.16,21.898,1,1,0,0,0,2,1,1905.793,-318.69,1.998,109.631,24.063,0,0,10373,0.0351,0.0501,0.7,53.039,?,
2014-Feb-17_21-47-35,21-47-35.6,9.868,76.819,-1,-0.025,0,-0.008,0,0.525,4.445,34.082,-1.079,8.473,21.324,0,0.475,4.055,36.578,4.716,8.508,23.621,0,-0.475,-4.328,36.184,-7.283,9.141,20.367,0,-0.53,-4.902,41.699,3.654,9.246,21.133,0,0,0,0,10.16,22.09,1,1,0,0,0,2,1,1913.816,-318.668,2.003,109.517,24.063,0,0,10374,0.0376,0.0502,0.7487,53.127,?V,
2014-Feb-17_21-47-35,21-47-35.7,9.886,77.554,-1,-0.034,-0.002,-0.008,0,0.534,4.52,34.871,-1.079,8.438,21.324,0,0.466,4,36.051,4.716,8.578,23.621,0,-0.466,-4.25,35.789,-7.283,9.105,20.176,0,-0.534,-4.934,41.961,3.654,9.246,20.559,0,0,0,0,10.125,21.707,1,1,0,0,0,2,1,1911.142,-318.694,1.998,109.631,24.063,0,0,10375,0.0387,0.0494,0.7821,53.215,5q??,
2014-Feb-17_21-47-35,21-47-35.8,9.886,77.554,-1,-0.034,-0.002,-0.008,0,0.534,4.52,34.871,-1.079,8.438,21.324,0,0.466,4,36.051,4.716,8.578,23.621,0,-0.466,-4.25,35.789,-7.283,9.105,20.176,0,-0.534,-4.934,41.961,3.654,9.246,20.559,0,0,0,0,10.125,21.707,1,1,0,0,0,2,1,1911.142,-318.694,1.998,109.631,24.063,0,0,10375,0.0387,0.0494,0.7821,53.215,*i?@,
2014-Feb-17_21-47-35,21-47-35.8,9.842,77.554,-1,-0.063,-0.002,-0.008,0,0.563,4.727,35.527,-1.079,8.367,21.898,0,0.437,3.766,33.82,4.716,8.578,23.43,0,-0.437,-3.984,33.953,-7.283,9.105,20.559,0,-0.569,-5.223,43.273,3.654,9.176,20.559,0,0,0,0,10.055,22.09,1,1,0,0,0,2,1,1911.142,-318.745,2.003,109.631,24.063,0,0,10376,0.0373,0.0494,0.7565,53.301,??$,
2014-Feb-17_21-47-35,21-47-35.9,9.799,80.124,-1,-0.107,-0.004,-0.008,0,0.607,4.844,41.438,-1.08,8.086,21.707,0,0.393,3.41,30.145,4.716,8.648,23.621,0,-0.388,-3.566,28.172,-7.283,9.176,20.367,0,-0.612,-5.594,49.313,3.654,9.105,20.75,0,0,0,0,9.949,21.898,1,1,0,0,0,2,1,1916.49,-318.797,2.018,109.517,24.177,0,0,10377,0.0386,0.0496,0.7773,53.39,P_,
2014-Feb-17_21-47-35,21-47-35.9,9.799,80.124,-1,-0.107,-0.004,-0.008,0,0.607,4.844,41.438,-1.08,8.086,21.707,0,0.393,3.41,30.145,4.716,8.648,23.621,0,-0.388,-3.566,28.172,-7.283,9.176,20.367,0,-0.612,-5.594,49.313,3.654,9.105,20.75,0,0,0,0,9.949,21.898,1,1,0,0,0,2,1,1916.49,-318.797,2.018,109.517,24.177,0,0,10377,0.0386,0.0496,0.7773,53.39,:&?,
2014-Feb-17_21-47-36,21-47-36.0,9.696,88.568,-1,-0.154,-0.004,-0.008,0,0.654,4.66,52.203,-1.083,7.418,21.707,0,0.346,3.031,26.465,4.716,8.789,23.621,0,-0.346,-3.23,23.184,-7.285,9.352,20.367,0,-0.654,-6.098,53.648,3.654,9.176,21.133,0,0,0,0,9.984,21.898,1,1,0,0,0,2,1,1908.467,-319.249,2.003,109.517,24.063,0,0,10378,0.0387,0.0494,0.7821,53.478,???,
2014-Feb-17_21-47-36,21-47-36.1,9.791,86.365,-1,-0.185,-0.004,-0.008,0,0.679,5.133,46.293,-1.09,7.488,21.133,0,0.321,2.859,23.184,4.716,8.965,23.238,0,-0.321,-3.023,21.348,-7.287,9.422,20.559,0,-0.692,-6.422,54.566,3.656,9.316,20.75,0,0,0,0,10.02,22.09,1,1,0,0,0,2,1,1908.467,-319.909,1.998,109.517,24.063,0,0,10379,0.0383,0.0494,0.7758,53.566,Q?,
2014-Feb-17_21-47-36,21-47-36.1,9.782,87.1,-1,-0.206,-0.004,-0.008,0,0.706,5.234,46.82,-1.108,7.277,21.324,0,0.294,2.668,21.082,4.716,8.965,24.195,0,-0.294,-2.742,22.789,-7.29,9.281,20.559,0,-0.706,-6.551,54.305,3.658,9.141,20.559,0,0,0,0,9.984,22.281,1,1,0,0,0,2,1,1913.816,-321.034,1.998,109.631,24.063,0,0,10380,0.0415,0.0496,0.8379,53.657,"r1?""",
2014-Feb-17_21-47-36,21-47-36.2,9.782,87.1,-1,-0.206,-0.004,-0.008,0,0.706,5.234,46.82,-1.108,7.277,21.324,0,0.294,2.668,21.082,4.716,8.965,24.195,0,-0.294,-2.742,22.789,-7.29,9.281,20.559,0,-0.706,-6.551,54.305,3.658,9.141,20.559,0,0,0,0,9.984,22.281,1,1,0,0,0,2,1,1913.816,-321.034,1.998,109.631,24.063,0,0,10380,0.0415,0.0496,0.8379,53.657,?jj!,
2014-Feb-17_21-47-36,21-47-36.3,9.765,81.959,-1,-0.206,-0.004,-0.008,0,0.706,5.805,43.801,-1.135,7.84,21.324,0,0.294,2.637,20.953,4.716,9.176,23.813,0,-0.294,-2.773,21.871,-7.294,9.457,19.984,0,-0.706,-6.551,56.273,3.661,9.246,20.941,0,0,0,0,9.984,21.707,1,1,0,0,0,2,1,1911.142,-322.388,2.008,109.517,24.177,0,0,10381,0.0362,0.0495,0.7321,53.742,?[?,
2014-Feb-17_21-47-36,21-47-36.3,9.799,84.162,-1,-0.206,-0.004,-0.008,0,0.706,5.805,43.668,-1.16,8.227,21.133,0,0.294,2.637,20.297,4.716,9.141,23.43,0,-0.294,-2.805,20.82,-7.301,9.422,20.367,0,-0.706,-6.578,54.699,3.665,9.422,20.941,0,0,0,0,10.09,21.707,1,1,0,0,0,2,1,1911.142,-324.87,1.982,109.517,24.063,0,0,10382,0.0408,0.0498,0.8194,53.833,?s|[,
2014-Feb-17_21-47-36,21-47-36.4,9.799,84.162,-1,-0.206,-0.004,-0.008,0,0.706,5.805,43.668,-1.16,8.227,21.133,0,0.294,2.637,20.297,4.716,9.141,23.43,0,-0.294,-2.805,20.82,-7.301,9.422,20.367,0,-0.706,-6.578,54.699,3.665,9.422,20.941,0,0,0,0,10.09,21.707,1,1,0,0,0,2,1,1911.142,-324.87,1.982,109.517,24.063,0,0,10382,0.0408,0.0498,0.8194,53.833,?k?.,
2014-Feb-17_21-47-36,21-47-36.4,10.222,70.945,-1,-0.107,0.001,-0.008,0,0.607,5.375,32.508,-1.195,9.211,21.516,0,0.393,3.629,27.516,4.716,9.246,24.004,0,-0.393,-3.801,28.832,-7.307,9.633,20.367,0,-0.579,-5.559,44.457,3.676,9.563,20.559,0,0,0,0,10.477,21.898,1,1,0,0,0,2,1,1908.467,-326.724,2.003,109.403,23.949,0,0,10383,0.0369,0.0507,0.7274,53.921,?0P?,
2014-Feb-17_21-47-36,21-47-36.5,10.257,68.375,-1,-0.046,0.013,-0.008,0,0.546,5.242,23.051,-1.244,9.598,22.281,0,0.454,4.113,33.031,4.716,9.07,23.621,0,-0.47,-4.465,36.973,-7.311,9.387,19.984,0,-0.53,-5.07,41.699,3.682,9.563,20.941,0,0,0,0,10.441,21.324,1,1,0,0,0,2,1,1913.816,-327.673,1.993,109.631,24.063,0,0,10384,0.0386,0.0495,0.7798,54.009,Y_??,
2014-Feb-17_21-47-36,21-47-36.6,10.205,71.679,-1,-0.03,0.01,-0.008,0,0.53,4.914,25.152,-1.287,9.352,21.516,0,0.47,4.18,34.082,4.716,8.859,23.238,0,-0.47,-4.465,35.527,-7.311,9.457,20.559,0,-0.53,-5.086,42.355,3.683,9.563,20.941,0,0,0,0,10.512,22.281,1,1,0,0,0,2,1,1911.142,-327.76,1.993,109.746,24.177,0,0,10385,0.0393,0.0494,0.7953,54.097,?=,
2014-Feb-17_21-47-36,21-47-36.6,10.205,71.679,-1,-0.03,0.01,-0.008,0,0.53,4.914,25.152,-1.287,9.352,21.516,0,0.47,4.18,34.082,4.716,8.859,23.238,0,-0.47,-4.465,35.527,-7.311,9.457,20.559,0,-0.53,-5.086,42.355,3.683,9.563,20.941,0,0,0,0,10.512,22.281,1,1,0,0,0,2,1,1911.142,-327.76,1.993,109.746,24.177,0,0,10385,0.0393,0.0494,0.7953,54.097,2?5?,
2014-Feb-17_21-47-36,21-47-36.7,10.196,70.211,-1,-0.03,0,-0.008,0,0.53,5.027,24.629,-1.327,9.352,21.707,0,0.47,4.195,36.973,4.716,8.93,23.047,0,-0.47,-4.449,33.426,-7.311,9.492,20.559,0,-0.53,-5.012,42.223,3.683,9.457,20.941,0,0,0,0,10.477,22.09,1,1,0,0,0,2,1,1913.816,-327.811,1.993,109.746,23.949,0,0,10386,0.0403,0.0498,0.8093,54.187,???,
2014-Feb-17_21-47-36,21-47-36.8,10.171,73.148,-1,-0.03,-0.002,-0.008,0,0.53,4.75,25.547,-1.361,8.965,21.516,0,0.47,4.18,36.184,4.716,8.859,23.621,0,-0.47,-4.414,32.902,-7.311,9.387,19.793,0,-0.53,-4.949,44.852,3.683,9.457,20.367,0,0,0,0,10.371,21.707,1,1,0,0,0,2,1,1913.816,-327.882,1.993,109.403,24.063,0,0,10387,0.0403,0.0497,0.8123,54.278,??C?,
