2014-Mar-29_14-41-37,14-41-37.1,12.088,9.631,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,11.953,31.086,0,0,0,0,0.003,12.023,24.77,0,0,0,0,0,12.094,25.152,0,0,0,0,12.234,25.727,1,0,0,0,0,1,0,73.907,-6.998,0.003,86.783,0,0,368,0.1,44.283,1,?G?e,
2014-Mar-29_14-41-37,14-41-37.2,12.045,12.201,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.918,0,0,0,0,0,11.988,30.895,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.094,24.961,0,0,0,0,12.234,25.344,1,1,0,0,0,1,0,76.581,-7.089,0.003,81.642,0,0,369,0.1,44.419,1,??S&,
2014-Mar-29_14-41-37,14-41-37.3,12.045,12.201,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.918,0,0,0,0,0,11.988,30.895,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.094,24.961,0,0,0,0,12.234,25.344,1,1,0,0,0,1,0,76.581,-7.089,0.003,81.642,0,0,369,0.1,44.419,1,"??W	",
2014-Mar-29_14-41-37,14-41-37.4,12.096,11.467,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,11.988,30.895,0,0,0,0,0.003,11.953,24.961,0,0,0,0,0,12.199,25.535,0,0,0,0,12.199,24.961,1,1,0,0,0,1,0,79.255,-7.072,0.008,84.841,0,0,370,0.1,44.561,1,/???,
2014-Mar-29_14-41-37,14-41-37.6,12.105,9.998,-0.001,0.005,0,-0.008,0,0,0,0,0,11.953,26.684,0,0,0,0,0,11.988,30.32,0,0,0,0,0.003,12.023,24.77,0,0,0,0,0,12.164,25.344,0,0,0,0,12.27,25.152,1,1,0,0,0,1,0,143.438,-7.203,-0.002,92.152,0,0,371,0.1,44.699,1,??l?,
2014-Mar-29_14-41-37,14-41-37.7,12.036,11.467,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.492,0,0,0,0,0,11.953,30.895,0,0,0,0,0.003,12.059,25.152,0,0,0,0,0,12.094,25.344,0,0,0,0,12.27,25.152,1,1,0,0,0,1,0,194.25,-7.186,0.008,85.183,0,0,372,0.1,44.839,1,??,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Mar-29_14-41-37,14-41-37.8,12.036,14.037,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,11.918,30.32,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.094,25.727,0,0,0,0,12.234,26.301,1,1,0,0,0,1,0,79.255,-7.161,0.003,84.384,0,0,373,0.1,44.98,1,0u`!,
2014-Mar-29_14-41-37,14-41-37.9,12.036,14.037,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,11.918,30.32,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.094,25.727,0,0,0,0,12.234,26.301,1,1,0,0,0,1,0,79.255,-7.161,0.003,84.384,0,0,373,0.1,44.98,1,?U?,
2014-Mar-29_14-41-38,14-41-38.0,12.045,12.936,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.301,0,0,0,0,0,11.953,30.895,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.164,25.344,0,0,0,0,12.27,25.535,1,1,0,0,0,1,0,79.255,-7.223,0.003,86.211,0,0,374,0.1,45.124,1,????,
2014-Mar-29_14-41-38,14-41-38.1,12.122,13.67,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.727,0,0,0,0,0,12.023,30.512,0,0,0,0,0.003,12.023,24.578,0,0,0,0,0,12.164,25.344,0,0,0,0,12.234,25.918,1,1,0,0,0,1,0,79.255,-7.188,-0.002,84.041,0,0,375,0.1,45.264,1,|?,
2014-Mar-29_14-41-38,14-41-38.2,12.114,9.631,-0.001,0.005,0,-0.008,0,0,0,0,0,11.953,26.301,0,0,0,0,0,11.988,30.32,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.164,25.344,0,0,0,0,12.305,26.109,1,1,0,0,0,1,0,89.953,-7.273,0.008,83.698,0,0,376,0.1,45.404,1,ljVf,
2014-Mar-29_14-41-38,14-41-38.3,12.114,9.631,-0.001,0.005,0,-0.008,0,0,0,0,0,11.953,26.301,0,0,0,0,0,11.988,30.32,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.164,25.344,0,0,0,0,12.305,26.109,1,1,0,0,0,1,0,89.953,-7.273,0.008,83.698,0,0,376,0.1,45.404,1,$?4 ,
2014-Mar-29_14-41-38,14-41-38.4,12.079,9.998,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.918,0,0,0,0,0,11.953,30.703,0,0,0,0,0.003,12.023,24.961,0,0,0,0,0,12.164,25.152,0,0,0,0,12.27,25.727,1,0,0,0,0,1,0,191.575,-7.181,-0.002,88.611,0,0,377,0.1,45.544,1,?H??,
2014-Mar-29_14-41-38,14-41-38.8,12.062,14.771,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.727,0,0,0,0,0,11.988,30.703,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.164,25.152,0,0,0,0,12.234,25.535,1,1,0,0,0,1,0,73.907,-7.351,0.003,83.927,0,0,379,0.1,45.824,1,??Xw,
2014-Mar-29_14-41-38,14-41-38.9,12.096,11.1,-0.001,0.005,0,-0.008,0,0,0,0,0,11.918,26.492,0,0,0,0,0,11.953,30.895,0,0,0,0,0.003,11.953,24.578,0,0,0,0,0,12.129,25.152,0,0,0,0,12.27,25.918,1,1,0,0,0,1,0,84.604,-7.176,-0.002,85.983,0,0,380,0.1,45.964,1,??2?,
2014-Mar-29_14-41-39,14-41-39.0,12.088,10.733,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,26.684,0,0,0,0,0,11.953,30.703,0,0,0,0,0.003,12.023,25.152,0,0,0,0,0,12.129,25.152,0,0,0,0,12.305,25.727,1,0,0,0,0,1,0,76.581,-7.268,0.003,89.867,0,0,381,0.1,46.103,1,B0?f,
2014-Mar-29_14-41-39,14-41-39.1,12.045,11.467,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,11.918,30.129,0,0,0,0,0.003,12.023,24.961,0,0,0,0,0,12.094,25.535,0,0,0,0,12.27,25.918,1,1,0,0,0,1,0,194.25,-7.382,0.013,87.011,0,0,382,0.1,46.244,1,??N>,
2014-Mar-29_14-41-39,14-41-39.2,12.079,13.303,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,25.918,0,0,0,0,0,12.023,30.512,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.164,24.961,0,0,0,0,12.234,25.152,1,1,0,0,0,1,0,175.53,-7.394,0.003,87.468,0,0,383,0.1,46.379,1,???c,
2014-Mar-29_14-41-39,14-41-39.3,12.079,13.303,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,25.918,0,0,0,0,0,12.023,30.512,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.164,24.961,0,0,0,0,12.234,25.152,1,1,0,0,0,1,0,175.53,-7.394,0.003,87.468,0,0,383,0.1,46.379,1,??x?,
2014-Mar-29_14-41-39,14-41-39.4,12.071,10.733,-0.001,0.005,0,-0.008,0,0,0,0,0,11.953,26.109,0,0,0,0,0,11.953,30.703,0,0,0,0,0.003,11.988,24.77,0,0,0,0,0,12.129,25.152,0,0,0,0,12.234,25.727,1,1,0,0,0,1,0,191.575,-7.539,0.008,87.468,0,0,384,0.1,46.524,1,?<,
2014-Mar-29_14-41-39,14-41-39.5,12.088,9.998,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.301,0,0,0,0,0,11.988,30.895,0,0,0,0,0.003,11.988,25.152,0,0,0,0,0,12.094,25.152,0,0,0,0,12.305,25.918,1,1,0,0,0,1,0,188.901,-7.568,-0.002,92.952,0,0,385,0.1,46.664,1,??x?,
2014-Mar-29_14-41-39,14-41-39.6,12.071,10.733,-0.001,0.005,0,-0.008,0,0,0,0,0,12.023,25.727,0,0,0,0,0,11.953,30.512,0,0,0,0,0.003,12.059,24.387,0,0,0,0,0,12.129,25.535,0,0,0,0,12.27,25.344,1,0,0,0,0,1,0,196.924,-7.504,-0.002,88.953,0,0,386,0.1,46.804,1,???0,
2014-Mar-29_14-41-39,14-41-39.7,12.062,12.569,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.109,0,0,0,0,0,12.023,30.512,0,0,0,0,0.003,12.023,24.578,0,0,0,0,0,12.164,24.961,0,0,0,0,12.27,24.961,1,0,0,0,0,1,0,188.901,-7.598,0.008,87.24,0,0,387,0.1,46.945,1,ss?,
2014-Mar-29_14-41-39,14-41-39.8,12.062,12.569,-0.001,0.005,0,-0.008,0,0,0,0,0,11.988,26.109,0,0,0,0,0,12.023,30.512,0,0,0,0,0.003,12.023,24.578,0,0,0,0,0,12.164,24.961,0,0,0,0,12.27,24.961,1,0,0,0,0,1,0,188.901,-7.598,0.008,87.24,0,0,387,0.1,46.945,1,lnh,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Mar-29_14-41-40,14-41-40.0,12.105,11.834,-0.001,0.005,0,-0.008,0,0,0,0,0,11.953,26.109,0,0,0,0,0,11.988,30.895,0,0,0,0,0.003,12.023,24.77,0,0,0,0,0,12.199,25.152,0,0,0,0,12.234,25.727,1,1,0,0,0,1,0,194.25,-7.636,-0.002,86.44,0,0,388,0.1,47.086,1,G.?`,
2014-Mar-29_14-41-40,14-41-40.1,12.114,9.998,-0.001,0.005,0,-0.008,0,0,0,0,0,11.953,25.918,0,0,0,0,0,11.988,30.895,0,0,0,0,0.003,11.953,24.961,0,0,0,0,0,12.129,25.344,0,0,0,0,12.305,25.918,1,1,0,0,0,1,0,191.575,-7.633,0.003,88.496,0,0,389,0.1,47.227,1,??o_,
