2014-Mar-29_13-31-29,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,,
2014-Mar-29_14-06-37,14-06-37.2,12.062,16.607,0.057,-0.221,-0.001,-0.008,-0.008,0.164,1.965,0,-12.848,12.023,22.473,0,-0.277,-3.469,7.691,11.65,11.672,25.344,0,0.327,3.777,10.578,-19.52,11.566,20.367,0,-0.213,-2.578,3.75,12.408,12.023,20.559,0,0,0,0,12.199,24.77,0,1,0,0,0,2,0,1261.29,-234.747,0.003,105.404,0,0,1934,0.1,35.353,1,?ho?,,
2014-Mar-29_14-06-37,14-06-37.3,11.941,25.419,0.072,-0.288,0,-0.008,-0.008,0.216,2.539,2.176,-13.388,11.742,22.09,0,-0.36,-4.164,13.203,12.201,11.496,25.727,0,0.36,4.035,14.91,-20.067,11.426,20.367,0,-0.216,-2.59,3.227,12.945,11.988,21.324,0,0,0,0,12.129,24.961,0,1,0,0,0,2,0,1317.45,-234.441,-0.002,104.262,0,0,1935,0.1,35.492,1,1?q?,,
2014-Mar-29_14-06-37,14-06-37.4,12.045,16.24,0.051,-0.221,0,-0.008,-0.008,0.169,2.035,0,-13.926,11.953,22.09,0,-0.272,-3.207,7.82,12.732,11.883,25.535,0,0.272,3.191,8.215,-20.608,11.813,20.176,0,-0.169,-2.055,2.043,13.48,12.129,20.559,0,0,0,0,12.375,24.195,0,1,0,0,0,2,0,1349.541,-234.365,-0.002,108.375,0,0,1936,0.1,35.631,1,????,,
2014-Mar-29_14-06-37,14-06-37.5,12.045,16.24,0.051,-0.221,0,-0.008,-0.008,0.169,2.035,0,-13.926,11.953,22.09,0,-0.272,-3.207,7.82,12.732,11.883,25.535,0,0.272,3.191,8.215,-20.608,11.813,20.176,0,-0.169,-2.055,2.043,13.48,12.129,20.559,0,0,0,0,12.375,24.195,0,1,0,0,0,2,0,1349.541,-234.365,-0.002,108.375,0,0,1936,0.1,35.631,1,w?/,,
2014-Mar-29_14-06-37,14-06-37.6,12.166,13.67,0.009,-0.016,-0.033,-0.008,-0.008,0,0,0,-14.382,12.164,22.281,0,0,0,0,13.212,12.094,25.918,0,0,0,0,-21.07,12.164,20.559,0,0,0,0,13.945,12.234,20.941,0,0,0,0,12.41,24.195,0,1,0,0,0,2,0,1892.422,-233.989,-0.002,104.49,0,0,1937,0.1,35.771,1,????,,
2014-Mar-29_14-06-37,14-06-37.7,12.174,13.303,0,0,-0.048,-0.008,-0.008,0,0,0,-14.759,12.164,21.898,0,0,0,0,13.599,12.059,25.727,0,0,0,0,-21.437,12.199,20.559,0,0,0,0,14.338,12.234,20.75,0,0,0,0,12.445,24.77,0,1,0,0,0,2,0,1432.444,-232.927,0.008,106.775,0,0,1938,0.1,35.912,1,??~,,
2014-Mar-29_14-06-37,14-06-37.8,12.226,14.404,-0.001,0.001,-0.048,-0.008,-0.008,0,0,0,-15.042,12.129,22.664,0,0,0,0,13.888,12.094,25.727,0,0,0,0,-21.708,12.129,21.324,0,0,0,0,14.62,12.305,21.324,0,0,0,0,12.41,24.387,0,1,0,0,0,2,0,1445.816,-231.917,-0.002,101.977,0,0,1939,0.1,36.051,1,c?b?,,
2014-Mar-29_14-06-38,14-06-38.1,12.252,11.834,-0.005,0.006,-0.001,-0.008,-0.008,0,0,0,-15.365,12.129,22.473,0,0,0,0,14.215,12.164,25.344,0,0,0,0,-22.019,12.129,20.559,0,0,0,0,14.938,12.305,21.324,0,0,0,0,12.375,24.387,0,1,0,0,0,2,0,1480.581,-231.092,-0.002,109.403,0,0,1941,0.1,36.328,1,???N,,
2014-Mar-29_14-06-38,14-06-38.2,12.252,11.834,-0.005,0.006,-0.001,-0.008,-0.008,0,0,0,-15.365,12.129,22.473,0,0,0,0,14.215,12.164,25.344,0,0,0,0,-22.019,12.129,20.559,0,0,0,0,14.938,12.305,21.324,0,0,0,0,12.375,24.387,0,1,0,0,0,2,0,1480.581,-231.092,-0.002,109.403,0,0,1941,0.1,36.328,1,|?jj,,
2014-Mar-29_14-06-38,14-06-38.3,12.235,10.733,-0.001,0.006,-0.048,-0.008,-0.008,0,0,0,-15.431,12.199,22.09,0,0,0,0,14.284,12.129,25.727,0,0,0,0,-22.082,12.199,20.559,0,0,0,0,15.001,12.27,21.324,0,0,0,0,12.445,24.578,0,1,0,0,0,2,0,1493.953,-230.864,-0.002,109.517,0,0,1942,0.1,36.468,1,???,,
2014-Mar-29_14-06-38,14-06-38.4,12.217,11.1,-0.001,0.006,-0.006,-0.008,-0.008,0,0,0,-15.447,12.199,22.281,0,0,0,0,14.3,12.059,25.535,0,0,0,0,-22.094,12.234,20.176,0,0,0,0,15.013,12.305,20.75,0,0,0,0,12.445,24.387,0,1,0,0,0,2,0,180.878,-230.823,0.003,109.289,0,0,1943,0.1,36.609,1,??? ,,
2014-Mar-29_14-06-38,14-06-38.5,12.217,11.1,-0.001,0.006,-0.006,-0.008,-0.008,0,0,0,-15.447,12.199,22.281,0,0,0,0,14.3,12.059,25.535,0,0,0,0,-22.094,12.234,20.176,0,0,0,0,15.013,12.305,20.75,0,0,0,0,12.445,24.387,0,1,0,0,0,2,0,180.878,-230.823,0.003,109.289,0,0,1943,0.1,36.609,1,?zS?,,
2014-Mar-29_14-06-38,14-06-38.6,12.226,10.733,-0.001,0.006,-0.019,-0.008,-0.008,0,0,0,-15.441,12.199,22.09,0,0,0,0,14.294,12.094,26.109,0,0,0,0,-22.091,12.234,20.75,0,0,0,0,15.007,12.234,21.516,0,0,0,0,12.445,23.813,0,1,0,0,0,2,0,130.067,-230.768,0.003,107.461,0,0,1944,0.1,36.748,1,?~?,,
2014-Mar-29_14-06-38,14-06-38.7,12.209,11.467,-0.001,0.006,-0.048,-0.008,-0.008,0,0,0,-15.441,12.164,22.473,0,0,0,0,14.294,12.094,25.727,0,0,0,0,-22.091,12.199,20.559,0,0,0,0,15.007,12.305,21.324,0,0,0,0,12.41,24.195,0,1,0,0,0,2,0,140.764,-230.757,-0.002,109.06,0,0,1945,0.1,36.887,1,!?>,,
2014-Mar-29_14-06-38,14-06-38.8,12.235,14.771,0,0.002,-0.056,-0.008,-0.008,0,0,0,-15.444,12.199,22.281,0,0,0,0,14.294,12.164,25.535,0,0,0,0,-22.091,12.199,20.75,0,0,0,0,15.007,12.34,21.324,0,0,0,0,12.41,24.004,0,1,0,0,0,2,0,1472.559,-230.743,0.003,107.804,0,0,1946,0.1,37.027,1,??[?,,
2014-Mar-29_14-06-38,14-06-38.9,12.252,13.67,-0.007,0.02,-0.048,-0.008,-0.008,0,0,0,-15.441,12.129,22.281,0,0,0,0,14.294,12.164,25.535,0,0,0,0,-22.091,12.164,20.559,0,0,0,0,15.007,12.34,20.75,0,0,0,0,12.41,24.77,0,1,0,0,0,2,0,1491.279,-230.728,-0.002,108.261,0,0,1947,0.1,37.165,1,$??,,
2014-Mar-29_14-06-39,14-06-39.1,12.252,13.67,-0.007,0.02,-0.048,-0.008,-0.008,0,0,0,-15.441,12.129,22.281,0,0,0,0,14.294,12.164,25.535,0,0,0,0,-22.091,12.164,20.559,0,0,0,0,15.007,12.34,20.75,0,0,0,0,12.41,24.77,0,1,0,0,0,2,0,1491.279,-230.728,-0.002,108.261,0,0,1947,0.1,37.165,1,????,,
2014-Mar-29_14-06-39,14-06-39.2,12.157,15.139,-0.001,0.145,-0.006,-0.008,-0.008,-0.144,-1.715,9.66,-15.434,11.848,22.09,0,0.146,1.695,10.84,14.291,11.672,25.727,0,-0.146,-1.746,11.762,-22.082,11.883,20.75,0,0.144,1.727,10.711,15.001,11.988,20.75,0,0,0,0,12.375,24.004,0,1,0,0,0,2,0,1488.604,-230.588,0.008,108.375,0,0,1948,0.1,37.303,1,??cb,,
