2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Apr-10_11-14-42,11-14-42.5,-0.003,23.216,-0.202,0.022,-0.001,0,0,0.18,2.273,3.355,-16.952,11.918,23.047,0,0.224,2.602,7.426,49.349,11.602,25.727,0,-0.197,-2.297,16.883,-44.641,11.707,20.941,0,-0.153,-1.844,5.719,18.467,12.023,21.324,0,0,0,0,12.199,24.961,0,1,0,0,0,1,0,191.575,135.202,-0.002,101.52,0,0,1243,0.1,29.128,1,???,
2014-Apr-10_11-14-42,11-14-42.6,-0.003,12.936,-0.071,0.033,0.042,0,0,0,0,0,-17.084,11.988,23.047,0,0.104,1.211,9.527,49.318,11.707,25.727,0,-0.237,-1.617,12.023,-44.65,11.742,20.941,0,-0.159,-1.531,3.227,18.54,11.918,21.324,0,0,0,0,12.164,24.77,0,1,0,0,0,1,0,146.113,131.81,0.008,102.32,0,0,1244,0.1,29.268,1,?R'?,
2014-Apr-10_11-14-42,11-14-42.8,-0.003,12.936,-0.071,0.033,0.042,0,0,0,0,0,-17.084,11.988,23.047,0,0.104,1.211,9.527,49.318,11.707,25.727,0,-0.237,-1.617,12.023,-44.65,11.742,20.941,0,-0.159,-1.531,3.227,18.54,11.918,21.324,0,0,0,0,12.164,24.77,0,1,0,0,0,1,0,146.113,131.81,0.008,102.32,0,0,1244,0.1,29.268,1,??O?,
2014-Apr-10_11-14-42,11-14-42.9,-0.003,77.554,-0.31,0.101,1,0,0,-0.591,-6.43,19.246,-17,10.371,22.281,0,-0.389,-4.145,0,49.465,10.652,26.301,0,-1,-10.441,25.418,-44.449,10.406,21.324,0,-1,-10.617,22.922,18.772,10.652,21.324,0,0,0,0,11.145,25.152,0,1,0,0,0,1,0,164.833,141.561,0.008,104.719,0,0,1245,0.1,29.407,1,????,
2014-Apr-10_11-14-43,11-14-43.0,-0.003,47.815,-0.383,0.039,1,0,0,-0.456,-5.004,9.66,-16.77,10.969,23.047,0,-0.378,-4.238,0,49.83,11.25,25.535,0,-1,-10.758,22.395,-43.943,10.863,21.133,0,-1,-11.109,12.68,19.344,10.969,21.324,0,0,0,0,11.355,24.77,0,1,0,0,0,1,0,175.53,173.817,0.008,104.947,0,0,1246,0.1,29.546,1,????,
2014-Apr-10_11-14-43,11-14-43.1,-0.003,7.428,-0.001,0.048,0.107,0,0,-0.133,-3.164,0,-16.478,12.199,23.047,0,0,0,0,50.242,12.059,26.109,0,0,0,0,-43.453,12.094,21.324,0,0,0,0,19.91,12.129,21.133,0,0,0,0,12.34,24.578,0,1,0,0,0,1,0,130.067,215.306,-0.002,103.919,0,0,1247,0.1,29.687,1,??hE,
2014-Apr-10_11-14-43,11-14-43.2,-0.003,14.404,-0.001,0.001,-0.018,0,0,0,0,0,-16.374,12.023,22.473,0,0,0,0,50.355,12.059,26.109,0,0,0,0,-43.378,12.059,21.707,0,0,0,0,19.985,12.234,20.941,0,0,0,0,12.305,24.387,1,1,0,0,0,1,0,92.627,227.562,-0.002,100.492,0,0,1248,0.1,29.826,1,~6?,
2014-Apr-10_11-14-43,11-14-43.3,-0.003,14.404,-0.001,0.001,-0.018,0,0,0,0,0,-16.374,12.023,22.473,0,0,0,0,50.355,12.059,26.109,0,0,0,0,-43.378,12.059,21.707,0,0,0,0,19.985,12.234,20.941,0,0,0,0,12.305,24.387,1,1,0,0,0,1,0,92.627,227.562,-0.002,100.492,0,0,1248,0.1,29.826,1,j?!?,
2014-Apr-10_11-14-43,11-14-43.4,-0.003,11.1,0.001,0,-0.02,0,0,0,0,0,-16.399,12.094,22.855,0,0,0,0,50.358,12.023,25.918,0,0,0,0,-43.4,12.094,20.941,0,0,0,0,19.985,12.27,21.324,0,0,0,0,12.375,25.152,1,1,0,0,0,1,0,76.581,226.603,0.003,109.517,0,0,1249,0.1,29.965,1,?T?,
2014-Apr-10_11-14-43,11-14-43.5,-0.003,11.1,0.005,0,-0.026,0,0,0,0,0,-16.393,12.094,22.855,0,0,0,0,50.352,12.023,26.109,0,0,0,0,-43.393,12.129,20.75,0,0,0,0,19.982,12.164,21.133,0,0,0,0,12.375,25.152,1,1,0,0,0,1,0,79.255,226.597,0.003,103.234,0,0,1250,0.1,30.104,1,F??v,
2014-Apr-10_11-14-43,11-14-43.6,-0.003,14.037,0.005,0.001,-0.03,0,0,0,0,0,-16.393,12.059,22.855,0,0,0,0,50.352,12.129,26.109,0,0,0,0,-43.393,12.129,21.516,0,0,0,0,19.982,12.27,21.133,0,0,0,0,12.375,24.961,1,1,0,0,0,1,0,87.278,226.58,-0.002,107.461,0,0,1251,0.1,30.243,1,?kXy,
2014-Apr-10_11-14-43,11-14-43.7,-0.003,14.037,0.005,0.001,-0.03,0,0,0,0,0,-16.393,12.059,22.855,0,0,0,0,50.352,12.129,26.109,0,0,0,0,-43.393,12.129,21.516,0,0,0,0,19.982,12.27,21.133,0,0,0,0,12.375,24.961,1,1,0,0,0,1,0,87.278,226.58,-0.002,107.461,0,0,1251,0.1,30.243,1,?N??,
2014-Apr-10_11-14-43,11-14-43.8,-0.003,11.1,0.001,0.002,-0.015,0,0,0,0,0,-16.393,12.094,23.047,0,0,0,0,50.352,12.059,25.918,0,0,0,0,-43.393,12.094,21.707,0,0,0,0,19.982,12.234,21.516,0,0,0,0,12.41,24.387,1,1,0,0,0,1,0,87.278,226.51,0.003,107.004,0,0,1252,0.1,30.383,1,G??Y,
2014-Apr-10_11-14-44,11-14-44.0,-0.003,14.037,0.007,0.065,-0.013,0,0,-0.072,-0.871,1.648,-16.399,12.094,23.047,0,0,0,0,50.358,12.023,25.918,0,0,0,0,-43.4,12.129,21.133,0,0.09,1.082,7.82,19.982,12.023,21.707,0,0,0,0,12.34,25.344,1,1,0,0,0,1,0,84.604,226.283,-0.002,102.548,0,0,1253,0.1,30.519,1,????,
2014-Apr-10_11-14-44,11-14-44.1,-0.003,11.467,0.001,0.081,0,0.047,0,-0.082,-0.988,8.477,-16.396,12.094,22.855,0,0,0,1.648,50.345,12.129,26.109,0,0,0,0,-43.4,12.094,21.324,0,0,0,0,19.973,12.27,21.133,0,0,0,0,12.305,24.961,1,1,0,0,0,1,0,79.255,225.337,0.003,103.12,0,0,1254,0.1,30.657,1,????,
2014-Apr-10_11-14-44,11-14-44.2,-0.003,13.303,0.005,0.078,0,0.047,0,-0.083,-0.992,5.984,-16.396,12.023,22.473,0,0.092,1.082,5.852,50.342,11.848,25.344,0,-0.092,-1.113,6.77,-43.396,12.094,21.133,0,0.102,1.223,7.297,19.973,12.094,21.133,0,0,0,0,12.41,24.77,1,1,0,0,0,1,0,68.558,225.237,-0.002,105.176,0,0,1255,0.1,30.796,1,??`?,
2014-Apr-10_11-14-44,11-14-44.3,-0.003,42.307,0.012,0.394,0,0.047,0,-0.407,-4.535,17.273,-16.349,11.25,22.855,0,0.672,4.703,15.699,50.289,10.723,25.344,0,-0.672,-5.836,19.375,-43.334,10.441,20.941,0,0.708,6.637,28.832,19.9,10.055,20.941,0,0,0,0,10.266,24.578,1,1,0,0,0,1,0,151.461,225.348,0.008,103.005,0,0,1256,0.1,30.935,1,?Vh,
2014-Apr-10_11-14-44,11-14-44.4,-0.003,42.307,0.012,0.394,0,0.047,0,-0.407,-4.535,17.273,-16.349,11.25,22.855,0,0.672,4.703,15.699,50.289,10.723,25.344,0,-0.672,-5.836,19.375,-43.334,10.441,20.941,0,0.708,6.637,28.832,19.9,10.055,20.941,0,0,0,0,10.266,24.578,1,1,0,0,0,1,0,151.461,225.348,0.008,103.005,0,0,1256,0.1,30.935,1,i,NM
2014-Apr-10_11-14-44,11-14-44.5,-0.003,89.302,0.072,1,-0.001,0.047,0,-1,-10.055,17.012,-15.975,10.23,22.855,0,0.928,9.195,11.234,49.905,9.879,25.535,0,-0.928,-9.266,26.859,-43.016,9.984,21.133,0,1,10.156,19.641,19.523,10.195,21.516,0,0,0,0,10.688,25.344,1,1,0,0,0,1,0,210.295,217.503,0.003,109.06,0,0,1257,0.1,31.073,1,?K?],
2014-Apr-10_11-14-44,11-14-44.6,-0.003,67.274,0.083,1,-0.007,0.047,0,-1,-10.582,17.145,-15.457,10.547,22.473,0,0.917,9.512,6.641,49.336,10.371,25.727,0,-0.917,-9.805,15.566,-42.598,10.688,21.133,0,1,10.895,13.203,18.961,10.828,20.941,0,0,0,0,11.215,24.77,1,1,0,0,0,1,0,229.015,204.583,-0.002,103.577,0,0,1258,0.1,31.213,1,B??,
2014-Apr-10_11-14-44,11-14-44.7,-0.003,41.94,0.192,1,0.022,0.047,0,-1,-11.109,10.578,-14.853,11.215,23.047,0,0.605,8.73,3.617,48.739,11.426,25.727,0,-0.7,-8.078,1.52,-42.029,11.496,21.133,0,1,11.492,11.234,18.332,11.496,21.324,0,0,0,0,11.813,24.961,1,1,0,0,0,1,0,178.204,202.076,0.003,102.777,0,0,1259,0.1,31.354,1,?/?B,
2014-Apr-10_11-14-44,11-14-44.8,-0.003,41.94,0.192,1,0.022,0.047,0,-1,-11.109,10.578,-14.853,11.215,23.047,0,0.605,8.73,3.617,48.739,11.426,25.727,0,-0.7,-8.078,1.52,-42.029,11.496,21.133,0,1,11.492,11.234,18.332,11.496,21.324,0,0,0,0,11.813,24.961,1,1,0,0,0,1,0,178.204,202.076,0.003,102.777,0,0,1259,0.1,31.354,1,?8,
2014-Apr-10_11-14-44,11-14-44.9,-0.003,59.563,0.705,0.625,1,0,0,-1,-10.863,6.113,-14.177,10.934,22.855,0,-0.892,-9.441,37.629,48.51,10.617,25.918,0,-0.708,-7.918,0,-41.416,11.215,21.324,0,0.201,3.863,0,17.7,11.848,20.75,0,-1,-11.461,2.57,11.566,24.77,1,1,0,0,0,1,0,148.787,205.424,-0.002,103.12,0,0,1260,0.1,31.494,1,??W_,
2014-Apr-10_11-14-45,11-14-45.0,-0.003,11.467,-0.001,0.001,0.086,0,0,-0.069,-0.844,0,-13.564,12.164,22.664,0,-0.086,-1.02,15.043,48.651,11.742,25.918,0,-0.086,-1.043,0,-41.071,12.199,21.133,0,-0.079,-0.961,13.203,17.55,12.059,21.707,0,0,0,0,12.305,25.152,1,0,0,0,0,1,0,97.975,221.588,0.008,104.262,0,0,1261,0.1,31.632,1,????,
2014-Apr-10_11-14-45,11-14-45.2,-0.003,56.993,0.034,0.022,0.01,0,0,0,0,0,-13.395,10.371,22.664,0,0,0,0,48.57,11.004,25.344,0,0,0,0,-40.973,11.18,21.133,0,0.074,0.836,0,17.509,11.602,21.516,0,0,0,0,11.777,24.578,1,1,0,0,0,1,0,81.93,227.115,0.008,109.289,1,1,1262,0.1,31.773,1,????,
2014-Apr-10_11-14-45,11-14-45.3,-0.003,56.993,0.034,0.022,0.01,0,0,0,0,0,-13.395,10.371,22.664,0,0,0,0,48.57,11.004,25.344,0,0,0,0,-40.973,11.18,21.133,0,0.074,0.836,0,17.509,11.602,21.516,0,0,0,0,11.777,24.578,1,1,0,0,0,1,0,81.93,227.115,0.008,109.289,1,1,1262,0.1,31.773,1,?!?,
2014-Apr-10_11-14-45,11-14-45.4,-0.003,33.129,0.178,0.31,0,0,0,-0.489,-5.566,11.234,-13.348,11.391,22.855,0,0.132,1.504,5.063,48.554,11.426,26.109,0,-0.132,-1.531,4.406,-40.958,11.566,20.941,0,0.489,5.578,10.973,17.433,11.496,21.707,0,0,0,0,11.637,25.152,1,1,0,0,0,1,0,81.93,227.033,0.008,105.976,1,1,1263,0.1,31.912,1,?y??,
2014-Apr-10_11-14-45,11-14-45.5,-0.003,66.539,0.464,0.442,0.016,0,0,-0.906,-9.531,21.871,-13.043,10.547,23.047,0,0,0,0,48.491,10.617,26.109,0,0.134,0.969,3.488,-40.901,10.055,20.941,0,1,10.332,25.547,17.138,10.301,21.133,0,-1,-10.828,6.77,10.793,24.578,1,1,0,0,0,1,0,76.581,226.474,0.013,104.148,1,1,1264,0.1,32.053,1,=?Z5,
2014-Apr-10_11-14-45,11-14-45.6,-0.003,68.742,0.741,0.33,0.012,0,0,-1,-10.477,16.094,-12.534,10.512,23.047,0,-0.411,-4.246,21.215,48.507,10.371,26.301,0,0.325,3.332,17.012,-40.932,10.371,20.941,0,1,10.684,19.246,16.613,10.617,21.324,0,0,0,0,11.074,24.77,1,1,0,0,0,1,0,73.907,226.56,0.003,109.746,1,1,1265,0.1,32.192,1,???K,
2014-Apr-10_11-14-45,11-14-45.7,-0.003,21.013,0.206,0.145,0.007,0,0,-0.351,-4.488,0,-12.021,11.988,23.047,0,0,0,0,48.548,11.777,26.109,0,0,0,0,-40.98,11.953,21.133,0,0.273,3.313,0,16.148,12.094,21.516,0,0,0,0,12.234,24.578,1,1,0,0,0,1,0,167.507,225.669,-0.002,106.09,1,1,1266,0.1,32.332,1,S??,
2014-Apr-10_11-14-45,11-14-45.8,-0.003,21.013,0.206,0.145,0.007,0,0,-0.351,-4.488,0,-12.021,11.988,23.047,0,0,0,0,48.548,11.777,26.109,0,0,0,0,-40.98,11.953,21.133,0,0.273,3.313,0,16.148,12.094,21.516,0,0,0,0,12.234,24.578,1,1,0,0,0,1,0,167.507,225.669,-0.002,106.09,1,1,1266,0.1,32.332,1,M?y5,
2014-Apr-10_11-14-45,11-14-45.9,-0.003,16.974,0.04,0.059,0.01,0,0,-0.098,-1.172,0,-11.817,11.883,22.855,0,0,0,0,48.504,11.813,26.492,0,0,0,0,-40.929,11.918,20.75,0,0.083,0.98,6.902,16.01,11.918,21.133,0,0,0,0,12.129,25.152,1,1,0,0,0,1,0,159.484,227.273,0.003,109.631,1,1,1267,0.1,32.47,1,M??,
2014-Apr-10_11-14-46,11-14-46.1,-0.003,17.709,0.025,0.018,-0.001,0,0,0,0,0,-11.808,11.953,23.238,0,0,0,0,48.491,11.883,25.918,0,0,0,0,-40.917,12.023,20.941,0,0,0,0,16.003,12.059,21.133,0,0,0,0,12.199,24.77,1,1,0,0,0,1,0,124.718,226.863,0.003,109.517,1,1,1269,0.1,32.748,1,-?4?,
2014-Apr-10_11-14-46,11-14-46.3,-0.003,19.544,0.021,0.009,-0.002,0,0,0,0,0,-11.808,11.918,22.664,0,0,0,0,48.491,11.918,26.109,0,0,0,0,-40.917,11.988,20.75,0,0,0,0,16.003,12.129,21.516,0,0,0,0,12.164,24.77,1,1,0,0,0,1,0,156.81,226.822,0.008,104.034,1,1,1270,0.1,32.888,1,????,
2014-Apr-10_11-14-46,11-14-46.4,-0.003,19.544,0.021,0.009,-0.002,0,0,0,0,0,-11.808,11.918,22.664,0,0,0,0,48.491,11.918,26.109,0,0,0,0,-40.917,11.988,20.75,0,0,0,0,16.003,12.129,21.516,0,0,0,0,12.164,24.77,1,1,0,0,0,1,0,156.81,226.822,0.008,104.034,1,1,1270,0.1,32.888,1,????,
2014-Apr-10_11-14-46,11-14-46.5,-0.003,14.404,0.014,0.001,-0.002,0,0,0,0,0,-11.808,11.918,22.855,0,0,0,0,48.491,11.883,26.109,0,0,0,0,-40.917,11.988,21.324,0,0,0,0,16.003,12.059,21.324,0,0,0,0,12.199,24.961,1,1,0,0,0,1,0,132.741,226.748,-0.007,109.746,1,1,1271,0.1,33.027,1,???,
2014-Apr-10_11-14-46,11-14-46.6,-0.003,20.279,0.009,0.001,-0.004,0,0,0,0,0,-11.808,11.953,23.43,0,0,0,0,48.491,11.918,25.918,0,0,0,0,-40.917,11.988,21.324,0,0,0,0,16.003,12.129,21.516,0,0,0,0,12.164,25.152,1,1,0,0,0,1,0,124.718,226.643,-0.002,105.976,1,1,1272,0.1,33.165,1,R?,
2014-Apr-10_11-14-46,11-14-46.7,-0.003,16.24,0.021,0,-0.007,0,0,0,0,0,-11.808,11.953,23.43,0,0,0,0,48.491,11.918,26.301,0,0,0,0,-40.917,11.988,20.941,0,0,0,0,16.003,12.059,21.898,0,0,0,0,12.234,25.152,1,1,0,0,0,1,0,132.741,226.554,-0.002,109.403,1,1,1273,0.1,33.303,1,??N?,
2014-Apr-10_11-14-46,11-14-46.8,-0.003,16.24,0.021,0,-0.007,0,0,0,0,0,-11.808,11.953,23.43,0,0,0,0,48.491,11.918,26.301,0,0,0,0,-40.917,11.988,20.941,0,0,0,0,16.003,12.059,21.898,0,0,0,0,12.234,25.152,1,1,0,0,0,1,0,132.741,226.554,-0.002,109.403,1,1,1273,0.1,33.303,1,??s,
2014-Apr-10_11-14-46,11-14-46.9,-0.003,18.443,0.04,-0.007,-0.009,0,0,0,0,0,-11.811,11.953,22.855,0,0,0,0,48.491,11.883,26.109,0,0,0,0,-40.92,11.707,20.941,0,0,0,0,16.006,11.777,21.324,0,1,11.809,12.285,11.777,24.387,1,1,0,0,0,1,0,154.135,226.422,0.003,107.461,1,1,1274,0.1,33.445,1,v$e?,
2014-Apr-10_11-14-47,11-14-47.0,-0.003,29.457,0.126,-0.049,-0.011,0,0,-0.077,-0.902,3.227,-11.811,11.496,23.43,0,-0.175,-2.004,10.316,48.494,11.355,26.109,0,0.175,1.957,13.074,-40.932,11.109,20.941,0,0.067,0.773,4.012,16.006,11.602,21.707,0,1,11.738,7.559,11.742,24.961,1,1,0,0,0,1,0,156.81,226.25,0.003,109.631,1,1,1275,0.1,33.585,1,!???,
2014-Apr-10_11-14-47,11-14-47.1,-0.003,37.535,0.178,-0.261,-0.011,0,0,0.083,0.73,0,-11.83,11.285,23.43,0,-0.439,-4.809,23.184,48.516,10.898,26.301,0,0.439,4.648,25.418,-40.973,10.441,21.133,0,-0.096,-1.102,2.438,16.022,11.426,21.324,0,0,0,0,11.637,25.152,1,1,0,0,0,1,0,156.81,225.452,0.003,107.689,1,1,1276,0.1,33.724,1,Y<?,
2014-Apr-10_11-14-47,11-14-47.3,-0.003,43.042,0.27,-0.415,-0.013,0,0,0.145,1.652,0,-12.081,11.355,22.855,0,-0.684,-7.438,21.609,48.9,10.863,26.109,0,0.684,7.359,17.406,-41.451,10.758,20.941,0,-0.121,-1.402,0,16.264,11.531,21.898,0,0,0,0,11.672,24.961,1,1,0,0,0,1,0,71.233,224.682,0.003,109.403,1,1,1278,0.1,34.003,1,T???,
2014-Apr-10_11-14-47,11-14-47.5,-0.003,43.042,0.27,-0.415,-0.013,0,0,0.145,1.652,0,-12.081,11.355,22.855,0,-0.684,-7.438,21.609,48.9,10.863,26.109,0,0.684,7.359,17.406,-41.451,10.758,20.941,0,-0.121,-1.402,0,16.264,11.531,21.898,0,0,0,0,11.672,24.961,1,1,0,0,0,1,0,71.233,224.682,0.003,109.403,1,1,1278,0.1,34.003,1,?)?.,
2014-Apr-10_11-14-47,11-14-47.6,-0.003,27.622,0.142,-0.185,-0.015,0,0,0,0,0,-12.204,11.637,23.43,0,-0.327,-3.75,9.398,49.116,11.566,26.301,0,0.327,3.711,9.266,-41.709,11.215,21.324,0,0,0,0,16.374,11.883,21.324,0,-1,-11.918,3.488,11.918,24.77,1,1,0,0,0,1,0,68.558,224.366,0.003,108.603,1,1,1279,0.1,34.143,1,;,?
2014-Apr-10_11-14-47,11-14-47.7,-0.003,25.786,0.131,-0.072,-0.015,0,0,0,0,0,-12.288,11.813,22.664,0,-0.203,-2.375,9.266,49.214,11.672,25.918,0,0.203,2.324,9.789,-41.816,11.426,21.133,0,0.096,0.758,0,16.44,11.777,21.133,0,0,0,0,12.059,24.77,1,1,0,0,0,1,0,73.907,223.326,0.003,109.631,1,1,1280,0.1,34.279,1,F~?,
2014-Apr-10_11-14-47,11-14-47.8,-0.003,17.709,0.04,0,-0.02,0,0,0,0,0,-12.314,11.883,23.047,0,0,0,0,49.236,11.883,25.918,0,0,0,0,-41.834,11.953,21.324,0,0,0,0,16.456,12.094,21.707,0,0,0,0,12.164,24.961,1,1,0,0,0,1,0,76.581,223.483,-0.002,109.631,1,1,1281,0.1,34.417,1,??/,
2014-Apr-10_11-14-47,11-14-47.9,-0.003,17.709,0.04,0,-0.02,0,0,0,0,0,-12.314,11.883,23.047,0,0,0,0,49.236,11.883,25.918,0,0,0,0,-41.834,11.953,21.324,0,0,0,0,16.456,12.094,21.707,0,0,0,0,12.164,24.961,1,1,0,0,0,1,0,76.581,223.483,-0.002,109.631,1,1,1281,0.1,34.417,1,$?@?,
2014-Apr-10_11-14-48,11-14-48.0,-0.003,21.38,0.034,0.001,-0.015,0,0,0,0,0,-12.314,11.918,23.238,0,0,0,0,49.233,11.918,25.727,0,0,0,0,-41.831,11.918,21.324,0,0,0,0,16.456,12.129,21.707,0,0,0,0,12.129,24.77,1,1,0,0,0,1,0,76.581,223.483,-0.002,109.403,1,1,1282,0.1,34.556,1,v,
2014-Apr-10_11-14-48,11-14-48.1,-0.003,17.709,0.037,-0.002,-0.013,0,0,0,0,0,-12.314,11.953,23.047,0,0,0,0,49.233,11.883,26.492,0,0,0,0,-41.831,11.953,21.324,0,0,0,0,16.456,12.023,21.516,0,0,0,0,12.199,24.961,1,1,0,0,0,1,0,79.255,223.464,0.008,109.517,1,1,1283,0.1,34.693,1,y?K?,
2014-Apr-10_11-14-48,11-14-48.2,-0.003,25.786,0.037,-0.004,-0.009,0,0,0,0,0,-12.314,11.707,23.047,0,0,0,0,49.233,11.742,26.301,0,0,0,0,-41.831,11.672,21.133,0,0,0,0,16.456,11.918,21.898,0,1,11.914,6.113,11.883,25.152,1,1,0,0,0,1,0,76.581,223.41,0.013,109.517,1,1,1284,0.1,34.834,1,$?eP,
2014-Apr-10_11-14-48,11-14-48.3,-0.003,34.23,0.154,-0.166,-0.023,0,0,0,0,0,-12.314,11.531,22.855,0,-0.319,-3.785,19.113,49.245,11.18,26.109,0,0.384,4.082,19.641,-41.85,10.652,20.941,0,0,0,0,16.462,11.707,21.324,0,0,0,0,11.602,24.77,1,1,0,0,0,1,0,76.581,223.198,0.003,108.946,1,1,1285,0.1,34.972,1,?uY?,
2014-Apr-10_11-14-48,11-14-48.4,-0.003,34.23,0.154,-0.166,-0.023,0,0,0,0,0,-12.314,11.531,22.855,0,-0.319,-3.785,19.113,49.245,11.18,26.109,0,0.384,4.082,19.641,-41.85,10.652,20.941,0,0,0,0,16.462,11.707,21.324,0,0,0,0,11.602,24.77,1,1,0,0,0,1,0,76.581,223.198,0.003,108.946,1,1,1285,0.1,34.972,1,H??U,
2014-Apr-10_11-14-48,11-14-48.5,-0.003,93.708,0.327,-1,-0.062,0,0,0.723,7.012,16.355,-12.367,9.879,23.047,0,-1,-9.809,30.801,49.446,9.914,26.301,0,1,10.227,20.559,-42.127,10.195,21.324,0,-0.561,-5.914,5.457,16.553,10.617,21.324,0,0,0,0,10.863,24.578,1,1,0,0,0,1,0,81.93,224.761,0.008,109.517,1,1,1286,0.1,35.111,1,8??,
2014-Apr-10_11-14-48,11-14-48.7,-0.003,73.515,0.288,-1,-0.383,0,0,1,9.684,17.934,-12.7,10.195,23.43,0,-1,-10.02,24.234,49.861,10.09,26.301,0,1,10.438,12.152,-42.67,10.547,20.941,0,-0.346,-3.758,0,16.861,10.934,21.707,0,0,0,0,11.109,24.961,1,1,0,0,0,1,0,87.278,223.38,0.008,109.517,0,0,1287,0.1,35.25,1,???j,
2014-Apr-10_11-14-48,11-14-48.8,-0.003,36.433,0.126,-1,-1,0,0,1,11.246,10.973,-13.26,11.215,23.047,0,-0.326,-3.695,1.254,50.22,11.426,26.109,0,1,11.316,12.418,-43.283,11.285,21.133,0,-0.074,-0.863,0,17.056,11.672,21.516,0,0,0,0,11.777,25.152,1,1,0,0,0,1,0,124.718,211.548,0.008,109.746,0,0,1288,0.1,35.389,1,:??,
2014-Apr-10_11-14-48,11-14-48.9,-0.003,36.433,0.126,-1,-1,0,0,1,11.246,10.973,-13.26,11.215,23.047,0,-0.326,-3.695,1.254,50.22,11.426,26.109,0,1,11.316,12.418,-43.283,11.285,21.133,0,-0.074,-0.863,0,17.056,11.672,21.516,0,0,0,0,11.777,25.152,1,1,0,0,0,1,0,124.718,211.548,0.008,109.746,0,0,1288,0.1,35.389,1,?/?,
2014-Apr-10_11-14-49,11-14-49.0,-0.003,30.192,0.04,-1,-1,0,0,1,11.492,5.852,-13.948,11.32,23.047,0,-0.24,-2.73,5.457,50.392,11.461,26.109,0,1,11.457,11.891,-43.94,11.355,21.133,0,-0.166,-1.957,0,17.223,11.707,21.133,0,0,0,0,11.848,24.961,1,1,0,0,0,1,0,146.113,184.799,-0.002,109.403,0,0,1289,0.1,35.528,1,~>ZP,
2014-Apr-10_11-14-49,11-14-49.1,-0.003,59.196,0,-0.083,-1,0,0,0.883,9.711,0,-14.652,11.004,23.047,0,0.717,7.363,23.445,50.462,10.406,25.535,0,0.811,9.359,5.457,-44.594,10.863,20.941,0,0.787,8.27,33.559,17.267,10.617,21.324,0,0,0,0,11.391,25.152,1,1,0,0,0,2,0,191.575,153.329,-0.002,109.631,0,0,1290,0.1,35.667,1,>,
2014-Apr-10_11-14-49,11-14-49.2,-0.003,108.761,-0.018,0.039,-1,0,0,0.779,6.816,25.941,-15.535,8.965,23.238,0,0.857,7.168,39.598,49.908,8.297,25.344,0,0.743,6.492,28.961,-45.37,8.895,20.941,0,0.875,8.426,19.641,16.981,9.668,21.324,0,0,0,0,10.195,24.77,1,1,0,0,0,2,0,1376.284,98.652,0.003,109.517,0,0,1291,0.1,35.805,1,???X,
2014-Apr-10_11-14-49,11-14-49.3,-0.003,108.761,-0.018,0.039,-1,0,0,0.779,6.816,25.941,-15.535,8.965,23.238,0,0.857,7.168,39.598,49.908,8.297,25.344,0,0.743,6.492,28.961,-45.37,8.895,20.941,0,0.875,8.426,19.641,16.981,9.668,21.324,0,0,0,0,10.195,24.77,1,1,0,0,0,2,0,1376.284,98.652,0.003,109.517,0,0,1291,0.1,35.805,1,A}?,
2014-Apr-10_11-14-49,11-14-49.4,-0.003,91.505,-0.059,1,-1,0,0,-0.141,-0.652,0,-16.453,10.02,22.473,0,1,9.348,41.699,48.931,9.422,26.492,0,-0.259,-2.547,20.297,-45.936,9.738,21.324,0,1,9.875,26.465,16.588,9.879,21.707,0,1,10.297,5.195,10.301,25.152,1,1,0,0,0,2,0,1911.142,31.259,0.008,109.517,0,0,1292,0.1,35.944,1,>\c,
2014-Apr-10_11-14-49,11-14-49.5,-0.003,134.094,-0.043,1,-0.256,0,0,-0.752,-6.332,33.688,-16.585,8.719,22.664,0,1,8.223,35,47.765,8.262,25.918,0,-0.839,-6.93,64.547,-46.033,8.297,21.324,0,1,8.855,10.711,16.145,8.754,21.516,0,0,0,0,8.895,24.387,1,1,0,0,0,2,0,1913.816,-17.383,0.003,108.489,0,0,1293,0.1,36.083,1,??;t,
