,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,
2014-Apr-10_10-51-39,10-51-39.2,11.958,11.834,0,0,0,0,0,0,0,0,0,11.883,24.387,0,0,0,0,0,11.848,27.449,0,0,0,0,-0.003,11.918,22.664,0,0,0,0,0,11.988,23.238,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,1916.49,-12.525,-0.002,87.354,0,0,592,0.1,42.028,1,
2014-Apr-10_10-51-39,10-51-39.4,11.924,12.569,0,0,0,0,0,0,0,0,0,11.883,24.77,0,0,0,0,0,11.848,27.258,0,0,0,0,-0.003,11.883,23.047,0,0,0,0,0,12.023,23.621,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,1916.49,-12.541,0.003,80.728,0,0,593,0.1,42.167,1,
2014-Apr-10_10-51-39,10-51-39.5,12.001,9.998,0,0,0,0,0,0,0,0,0,11.848,24.195,0,0,0,0,0,11.883,27.258,0,0,0,0,-0.003,11.883,22.473,0,0,0,0,0,12.023,23.43,0,0,0,0,12.164,26.492,1,1,0,0,0,1,0,1919.164,-12.547,0.003,80.499,0,0,594,0.1,42.306,1,
2014-Apr-10_10-51-39,10-51-39.6,12.001,9.998,0,0,0,0,0,0,0,0,0,11.848,24.195,0,0,0,0,0,11.883,27.258,0,0,0,0,-0.003,11.883,22.473,0,0,0,0,0,12.023,23.43,0,0,0,0,12.164,26.492,1,1,0,0,0,1,0,1919.164,-12.547,0.003,80.499,0,0,594,0.1,42.306,1,
2014-Apr-10_10-51-39,10-51-39.7,11.958,12.569,0,0,0,0,0,0,0,0,0,11.918,24.77,0,0,0,0,0,11.813,27.258,0,0,0,0,-0.003,11.953,23.238,0,0,0,0,0,11.988,23.047,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,1916.49,-12.652,-0.002,82.784,0,0,595,0.1,42.446,1,
2014-Apr-10_10-51-39,10-51-39.8,11.984,13.303,0,0,0,0,0,0,0,0,0,11.883,24.578,0,0,0,0,0,11.883,27.641,0,0,0,0,-0.003,11.918,22.664,0,0,0,0,0,12.059,23.43,0,0,0,0,12.094,26.109,1,1,0,0,0,1,0,1913.816,-12.672,-0.002,80.499,0,0,596,0.1,42.585,1,
2014-Apr-10_10-51-39,10-51-39.9,11.984,9.998,0,0,0,0,0,0,0,0,0,11.883,24.578,0,0,0,0,0,11.848,27.641,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,12.023,22.855,0,0,0,0,12.199,26.492,1,1,0,0,0,1,0,1028.627,-12.68,0.003,91.01,0,0,597,0.1,42.725,1,
2014-Apr-10_10-51-40,10-51-40.0,11.984,9.998,0,0,0,0,0,0,0,0,0,11.883,24.578,0,0,0,0,0,11.848,27.641,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,12.023,22.855,0,0,0,0,12.199,26.492,1,1,0,0,0,1,0,1028.627,-12.68,0.003,91.01,0,0,597,0.1,42.725,1,
2014-Apr-10_10-51-40,10-51-40.1,11.932,11.834,0,0,0,0,0,0,0,0,0,11.883,24.961,0,0,0,0,0,11.883,27.449,0,0,0,0,-0.003,11.918,22.473,0,0,0,0,0,12.023,23.047,0,0,0,0,12.129,26.301,1,1,0,0,0,1,0,648.878,-12.756,0.003,83.584,0,0,598,0.1,42.865,1,
2014-Apr-10_10-51-40,10-51-40.2,12.001,11.467,0,0,0,0,0,0,0,0,0,11.848,24.578,0,0,0,0,0,11.883,27.641,0,0,0,0,-0.003,11.883,22.855,0,0,0,0,0,12.059,23.238,0,0,0,0,12.129,26.109,1,1,0,0,0,1,0,1919.164,-12.822,0.003,81.756,0,0,599,0.1,43.005,1,
2014-Apr-10_10-51-40,10-51-40.3,11.95,10.366,0,0,0,0,0,0,0,0,0,11.883,24.195,0,0,0,0,0,11.848,27.832,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,1916.49,-12.922,0.003,86.097,0,0,600,0.1,43.144,1,
2014-Apr-10_10-51-40,10-51-40.5,11.95,15.139,0,0,0,0,0,0,0,0,0,11.883,24.77,0,0,0,0,0,11.918,27.641,0,0,0,0,-0.003,11.848,23.047,0,0,0,0,0,12.059,23.43,0,0,0,0,12.129,25.918,1,1,0,0,0,1,0,1916.49,-12.942,0.003,83.013,0,0,601,0.1,43.283,1,
2014-Apr-10_10-51-40,10-51-40.6,11.95,15.139,0,0,0,0,0,0,0,0,0,11.883,24.77,0,0,0,0,0,11.918,27.641,0,0,0,0,-0.003,11.848,23.047,0,0,0,0,0,12.059,23.43,0,0,0,0,12.129,25.918,1,1,0,0,0,1,0,1916.49,-12.942,0.003,83.013,0,0,601,0.1,43.283,1,
2014-Apr-10_10-51-40,10-51-40.7,11.984,9.998,0,0,0,0,0,0,0,0,0,11.813,24.195,0,0,0,0,0,11.848,27.641,0,0,0,0,-0.003,11.848,22.664,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,1916.49,-12.943,0.003,82.213,0,0,602,0.1,43.425,1,
2014-Apr-10_10-51-40,10-51-40.8,11.932,12.569,0,0,0,0,0,0,0,0,0,11.918,24.387,0,0,0,0,0,11.813,27.641,0,0,0,0,-0.003,11.918,22.09,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,1913.816,-12.963,0.003,84.041,0,0,603,0.1,43.564,1,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-51-40,10-51-40.9,11.993,14.037,0,0,0,0,0,0,0,0,0,11.848,24.195,0,0,0,0,0,11.848,27.641,0,0,0,0,-0.003,11.883,22.855,0,0,0,0,0,12.023,22.855,0,0,0,0,12.129,26.684,1,1,0,0,0,1,0,1916.49,-13.002,-0.002,85.412,0,0,604,0.1,43.703,1,
2014-Apr-10_10-51-41,10-51-41.0,11.958,9.998,0,0,0,0,0,0,0,0,0,11.918,24.77,0,0,0,0,0,11.848,27.258,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,11.988,23.621,0,0,0,0,12.164,26.492,1,1,0,0,0,1,0,1913.816,-13.076,-0.002,87.697,0,0,605,0.1,43.844,1,
2014-Apr-10_10-51-41,10-51-41.1,11.958,9.998,0,0,0,0,0,0,0,0,0,11.918,24.77,0,0,0,0,0,11.848,27.258,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,11.988,23.621,0,0,0,0,12.164,26.492,1,1,0,0,0,1,0,1913.816,-13.076,-0.002,87.697,0,0,605,0.1,43.844,1,
2014-Apr-10_10-51-41,10-51-41.2,11.932,14.404,0,0,0,0,0,0,0,0,0,11.918,24.77,0,0,0,0,0,11.883,27.258,0,0,0,0,-0.003,11.918,22.664,0,0,0,0,0,12.059,23.621,0,0,0,0,12.129,26.875,1,1,0,0,0,1,0,1916.49,-13.098,0.003,83.584,0,0,606,0.1,43.984,1,
2014-Apr-10_10-51-41,10-51-41.3,11.993,9.998,0,0,0,0,0,0,0,0,0,11.848,24.387,0,0,0,0,0,11.883,27.641,0,0,0,0,-0.003,11.848,22.473,0,0,0,0,0,12.059,23.621,0,0,0,0,12.199,26.109,1,1,0,0,0,1,0,1913.816,-13.101,-0.007,83.584,0,0,607,0.1,44.123,1,
2014-Apr-10_10-51-41,10-51-41.4,11.958,11.1,0,0,0,0,0,0,0,0,0,11.918,24.387,0,0,0,0,0,11.848,27.066,0,0,0,0,-0.003,11.953,22.473,0,0,0,0,0,11.988,23.047,0,0,0,0,12.164,25.727,1,1,0,0,0,1,0,1913.816,-13.08,-0.002,84.269,0,0,608,0.1,44.259,1,
2014-Apr-10_10-51-41,10-51-41.5,12.001,10.366,0,0,0,0,0,0,0,0,0,11.883,24.195,0,0,0,0,0,11.918,27.258,0,0,0,0,-0.003,11.883,23.047,0,0,0,0,0,12.059,23.43,0,0,0,0,12.129,25.535,1,1,0,0,0,1,0,1916.49,-13.135,-0.002,84.955,0,0,609,0.1,44.398,1,
2014-Apr-10_10-51-41,10-51-41.7,12.001,10.366,0,0,0,0,0,0,0,0,0,11.883,24.195,0,0,0,0,0,11.918,27.258,0,0,0,0,-0.003,11.883,23.047,0,0,0,0,0,12.059,23.43,0,0,0,0,12.129,25.535,1,1,0,0,0,1,0,1916.49,-13.135,-0.002,84.955,0,0,609,0.1,44.398,1,
2014-Apr-10_10-51-41,10-51-41.8,11.941,11.834,0,0,0,0,0,0,0,0,0,11.918,24.77,0,0,0,0,0,11.848,27.258,0,0,0,0,-0.003,11.918,22.473,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,26.684,1,1,0,0,0,1,0,1916.49,-13.162,0.008,85.869,0,0,610,0.1,44.538,1,
2014-Apr-10_10-51-41,10-51-41.9,11.993,15.139,0,0,0,0,0,0,0,0,0,11.918,24.961,0,0,0,0,0,11.883,27.258,0,0,0,0,-0.003,11.883,22.855,0,0,0,0,0,12.023,23.238,0,0,0,0,12.129,26.109,1,1,0,0,0,1,0,1921.839,-13.215,0.003,84.155,0,0,611,0.1,44.678,1,
2014-Apr-10_10-51-42,10-51-42.0,11.967,10.733,0,0,0,0,0,0,0,0,0,11.848,24.387,0,0,0,0,0,11.883,27.641,0,0,0,0,-0.003,11.918,22.281,0,0,0,0,0,12.023,23.621,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,1921.839,-13.282,0.003,91.581,0,0,612,0.1,44.818,1,
2014-Apr-10_10-51-42,10-51-42.1,11.967,10.733,0,0,0,0,0,0,0,0,0,11.848,24.387,0,0,0,0,0,11.883,27.641,0,0,0,0,-0.003,11.918,22.281,0,0,0,0,0,12.023,23.621,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,1921.839,-13.282,0.003,91.581,0,0,612,0.1,44.818,1,
2014-Apr-10_10-51-42,10-51-42.2,11.915,14.404,0,0,0,0,0,0,0,0,0,11.883,24.387,0,0,0,0,0,11.813,27.641,0,0,0,0,-0.003,11.883,22.664,0,0,0,0,0,11.953,22.855,0,0,0,0,12.129,26.301,1,1,0,0,0,1,0,1919.164,-13.325,0.003,85.526,0,0,613,0.1,44.958,1,
2014-Apr-10_10-51-42,10-51-42.3,11.993,12.201,0,0,0,0,0,0,0,0,0,11.848,24.195,0,0,0,0,0,11.883,27.449,0,0,0,0,-0.003,11.883,22.664,0,0,0,0,0,12.023,23.238,0,0,0,0,12.094,26.109,1,1,0,0,0,1,0,1921.839,-13.398,-0.002,85.754,0,0,614,0.1,45.099,1,
2014-Apr-10_10-51-42,10-51-42.4,11.932,11.834,0,0,0,0,0,0,0,0,0,11.848,24.578,0,0,0,0,0,11.848,27.832,0,0,0,0,-0.003,11.953,22.473,0,0,0,0,0,12.023,23.047,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,1916.49,-13.425,0.003,86.783,0,0,615,0.1,45.238,1,
2014-Apr-10_10-51-42,10-51-42.5,11.932,11.834,0,0,0,0,0,0,0,0,0,11.848,24.578,0,0,0,0,0,11.848,27.832,0,0,0,0,-0.003,11.953,22.473,0,0,0,0,0,12.023,23.047,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,1916.49,-13.425,0.003,86.783,0,0,615,0.1,45.238,1,
2014-Apr-10_10-51-42,10-51-42.8,11.924,12.201,0,0,0,0,0,0,0,0,0,11.918,24.387,0,0,0,0,0,11.848,27.832,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,12.023,23.43,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,1729.29,-13.475,-0.002,88.839,0,0,618,0.1,45.659,1,
2014-Apr-10_10-51-42,10-51-42.9,11.924,12.201,0,0,0,0,0,0,0,0,0,11.918,24.387,0,0,0,0,0,11.848,27.832,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,12.023,23.43,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,1729.29,-13.475,-0.002,88.839,0,0,618,0.1,45.659,1,
2014-Apr-10_10-51-43,10-51-43.0,12.001,12.569,0,0,0,0,0,0,0,0,0,11.883,24.77,0,0,0,0,0,11.918,27.641,0,0,0,0,-0.003,11.883,22.855,0,0,0,0,0,12.059,22.855,0,0,0,0,12.094,26.492,1,1,0,0,0,1,0,242.387,-13.468,-0.002,86.783,0,0,619,0.1,45.799,1,
2014-Apr-10_10-51-43,10-51-43.1,12.001,12.569,0,0,0,0,0,0,0,0,0,11.883,24.77,0,0,0,0,0,11.918,27.641,0,0,0,0,-0.003,11.883,22.855,0,0,0,0,0,12.059,22.855,0,0,0,0,12.094,26.492,1,1,0,0,0,1,0,242.387,-13.468,-0.002,86.783,0,0,619,0.1,45.799,1,
2014-Apr-10_10-51-43,10-51-43.2,11.958,12.201,0,0,0,0,0,0,0,0,0,11.883,24.578,0,0,0,0,0,11.883,27.066,0,0,0,0,-0.003,11.988,22.664,0,0,0,0,0,12.059,23.238,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1737.313,-13.454,-0.002,90.781,0,0,620,0.1,45.939,1,
2014-Apr-10_10-51-43,10-51-43.3,11.932,15.139,0,0,0,0,0,0,0,0,0,11.918,24.578,0,0,0,0,0,11.777,27.832,0,0,0,0,-0.003,11.883,23.047,0,0,0,0,0,11.953,23.047,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,127.393,-13.489,0.008,85.069,0,0,621,0.1,46.079,1,
2014-Apr-10_10-51-43,10-51-43.4,11.967,12.201,0,0,0,0,0,0,0,0,0,11.848,24.77,0,0,0,0,0,11.848,27.066,0,0,0,0,-0.003,11.883,22.473,0,0,0,0,0,12.023,23.047,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,1879.05,-13.518,0.003,91.352,0,0,622,0.1,46.219,1,
2014-Apr-10_10-51-43,10-51-43.5,11.915,12.936,0,0,0,0,0,0,0,0,0,11.883,24.387,0,0,0,0,0,11.848,27.641,0,0,0,0,-0.003,11.918,22.473,0,0,0,0,0,11.918,23.047,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,1921.839,-13.497,-0.002,87.24,0,0,623,0.1,46.358,1,
2014-Apr-10_10-51-43,10-51-43.6,11.915,12.936,0,0,0,0,0,0,0,0,0,11.883,24.387,0,0,0,0,0,11.848,27.641,0,0,0,0,-0.003,11.918,22.473,0,0,0,0,0,11.918,23.047,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,1921.839,-13.497,-0.002,87.24,0,0,623,0.1,46.358,1,
2014-Apr-10_10-51-43,10-51-43.7,11.984,10.366,0,0,0,0,0,0,0,0,0,11.883,24.387,0,0,0,0,0,11.883,26.875,0,0,0,0,-0.003,11.883,22.664,0,0,0,0,0,12.059,23.813,0,0,0,0,12.129,26.492,1,1,0,0,0,1,0,1913.816,-13.567,-0.002,86.097,0,0,624,0.1,46.503,1,
2014-Apr-10_10-51-43,10-51-43.8,11.976,10.366,0,0,0,0,0,0,0,0,0,11.883,24.578,0,0,0,0,0,11.848,27.449,0,0,0,0,-0.003,11.953,23.047,0,0,0,0,0,11.953,23.047,0,0,0,0,12.199,26.301,1,1,0,0,0,1,0,1919.164,-13.66,-0.002,89.525,0,0,625,0.1,46.639,1,
2014-Apr-10_10-51-44,10-51-44.0,11.932,14.037,0,0,0,0,0,0,0,0,0,11.883,24.195,0,0,0,0,0,11.848,27.258,0,0,0,0,-0.003,11.883,23.047,0,0,0,0,0,12.023,23.238,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,1916.49,-13.667,0.013,87.011,0,0,626,0.1,46.779,1,
2014-Apr-10_10-51-44,10-51-44.1,11.932,14.037,0,0,0,0,0,0,0,0,0,11.883,24.195,0,0,0,0,0,11.848,27.258,0,0,0,0,-0.003,11.883,23.047,0,0,0,0,0,12.023,23.238,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,1916.49,-13.667,0.013,87.011,0,0,626,0.1,46.779,1,
2014-Apr-10_10-51-44,10-51-44.2,11.976,9.631,0,0,0,0,0,0,0,0,0,11.813,24.578,0,0,0,0,0,11.883,27.066,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,12.023,22.855,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,1916.49,-13.709,-0.002,94.437,0,0,627,0.1,46.919,1,
2014-Apr-10_10-51-44,10-51-44.3,11.932,12.936,0,0,0,0,0,0,0,0,0,11.918,24.961,0,0,0,0,0,11.813,27.449,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,11.988,23.238,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,1919.164,-13.696,-0.002,88.496,0,0,628,0.1,47.059,1,
2014-Apr-10_10-51-44,10-51-44.4,12.001,9.264,0,0,0,0,0,0,0,0,0,11.848,24.387,0,0,0,0,0,11.918,27.449,0,0,0,0,-0.003,11.883,23.047,0,0,0,0,0,12.059,23.43,0,0,0,0,12.129,26.875,1,1,0,0,0,1,0,1916.49,-13.718,0.003,92.952,0,0,629,0.1,47.198,1,
j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-51-44,10-51-44.5,11.941,11.1,0,0,0,0,0,0,0,0,0,11.918,24.578,0,0,0,0,0,11.848,27.641,0,0,0,0,-0.003,11.918,23.047,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,1913.816,-13.682,0.003,90.667,0,0,630,0.1,47.339,1,
2014-Apr-10_10-51-44,10-51-44.6,11.941,11.1,0,0,0,0,0,0,0,0,0,11.918,24.578,0,0,0,0,0,11.848,27.641,0,0,0,0,-0.003,11.918,23.047,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,1913.816,-13.682,0.003,90.667,0,0,630,0.1,47.339,1,
2014-Apr-10_10-51-44,10-51-44.7,12.001,15.506,0,0,0,0,0,0,0,0,0,11.883,24.77,0,0,0,0,0,11.883,27.449,0,0,0,0,-0.003,11.883,23.047,0,0,0,0,0,12.059,23.621,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,1921.839,-13.729,-0.002,90.895,0,0,631,0.1,47.478,1,
2014-Apr-10_10-51-44,10-51-44.8,11.941,11.467,0,0,0,0,0,0,0,0,0,11.848,24.387,0,0,0,0,0,11.883,27.066,0,0,0,0,-0.003,11.918,23.047,0,0,0,0,0,11.988,23.047,0,0,0,0,12.199,25.918,1,1,0,0,0,1,0,1916.49,-13.758,0.003,93.409,0,0,632,0.1,47.618,1,
2014-Apr-10_10-51-44,10-51-44.9,11.932,15.139,0,0,0,0,0,0,0,0,0,11.918,24.387,0,0,0,0,0,11.848,27.641,0,0,0,0,-0.003,11.918,22.664,0,0,0,0,0,12.023,23.238,0,0,0,0,12.129,26.109,1,1,0,0,0,1,0,1921.839,-13.841,0.008,88.725,0,0,633,0.1,47.757,1,
2014-Apr-10_10-51-45,10-51-45.0,11.967,11.834,0,0,0,0,0,0,0,0,0,11.848,24.578,0,0,0,0,0,11.883,27.066,0,0,0,0,-0.003,11.918,22.664,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,1919.164,-13.829,0.003,96.265,0,0,634,0.1,47.897,1,
2014-Apr-10_10-51-45,10-51-45.2,11.967,11.834,0,0,0,0,0,0,0,0,0,11.848,24.578,0,0,0,0,0,11.883,27.066,0,0,0,0,-0.003,11.918,22.664,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,26.301,1,1,0,0,0,1,0,1919.164,-13.829,0.003,96.265,0,0,634,0.1,47.897,1,
2014-Apr-10_10-51-45,10-51-45.3,11.924,14.037,0,0,0,0,0,0,0,0,0,11.918,24.387,0,0,0,0,0,11.742,27.641,0,0,0,0,-0.003,11.883,22.473,0,0,0,0,0,11.953,23.047,0,0,0,0,12.129,26.301,1,1,0,0,0,1,0,1916.49,-13.916,-0.002,87.697,0,0,635,0.1,48.036,1,
2014-Apr-10_10-51-45,10-51-45.4,11.967,11.467,0,0,0,0,0,0,0,0,0,11.848,24.195,0,0,0,0,0,11.848,27.258,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,12.023,22.855,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,1919.164,-13.943,-0.002,98.778,0,0,636,0.1,48.175,1,
2014-Apr-10_10-51-45,10-51-45.5,11.915,13.67,0,0,0,0,0,0,0,0,0,11.883,24.387,0,0,0,0,0,11.813,27.449,0,0,0,0,-0.003,11.918,22.281,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,1919.164,-13.909,0.008,89.068,0,0,637,0.1,48.315,1,
2014-Apr-10_10-51-45,10-51-45.6,11.915,13.67,0,0,0,0,0,0,0,0,0,11.883,24.387,0,0,0,0,0,11.813,27.449,0,0,0,0,-0.003,11.918,22.281,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,1919.164,-13.909,0.008,89.068,0,0,637,0.1,48.315,1,
2014-Apr-10_10-51-45,10-51-45.7,12.001,10.366,0,0,0,0,0,0,0,0,0,11.813,24.77,0,0,0,0,0,11.848,27.449,0,0,0,0,-0.003,11.848,23.047,0,0,0,0,0,12.023,23.047,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,253.084,-13.989,-0.007,91.924,0,0,638,0.1,48.455,1,
2014-Apr-10_10-51-45,10-51-45.8,11.932,11.1,0,0,0,0,0,0,0,0,0,11.883,24.004,0,0,0,0,0,11.848,27.449,0,0,0,0,-0.003,11.953,22.855,0,0,0,0,0,11.988,22.855,0,0,0,0,12.164,26.492,1,1,0,0,0,1,0,1731.964,-13.986,0.008,93.18,0,0,639,0.1,48.594,1,
2014-Apr-10_10-51-45,10-51-45.9,12.001,9.264,0,0,0,0,0,0,0,0,0,11.813,24.195,0,0,0,0,0,11.883,28.215,0,0,0,0,-0.003,11.883,23.43,0,0,0,0,0,12.023,23.238,0,0,0,0,12.129,26.492,1,1,0,0,0,1,0,614.113,-14.027,0.003,91.238,0,0,640,0.1,48.734,1,
2014-Apr-10_10-51-46,10-51-46.0,11.941,12.936,0,0,0,0,0,0,0,0,0,11.918,24.578,0,0,0,0,0,11.813,27.258,0,0,0,0,-0.003,11.918,23.047,0,0,0,0,0,11.988,23.43,0,0,0,0,12.199,25.727,1,1,0,0,0,1,0,135.415,-14.104,0.003,92.495,0,0,641,0.1,48.874,1,
2014-Apr-10_10-51-46,10-51-46.1,11.941,12.936,0,0,0,0,0,0,0,0,0,11.918,24.578,0,0,0,0,0,11.813,27.258,0,0,0,0,-0.003,11.918,23.047,0,0,0,0,0,11.988,23.43,0,0,0,0,12.199,25.727,1,1,0,0,0,1,0,135.415,-14.104,0.003,92.495,0,0,641,0.1,48.874,1,
2014-Apr-10_10-51-46,10-51-46.2,11.984,12.936,0,0,0,0,0,0,0,0,0,11.848,24.387,0,0,0,0,0,11.883,27.832,0,0,0,0,-0.003,11.883,22.664,0,0,0,0,0,12.023,23.43,0,0,0,0,12.129,26.109,1,1,0,0,0,1,0,1566.159,-14.17,-0.002,91.352,0,0,642,0.1,49.015,1,
2014-Apr-10_10-51-46,10-51-46.4,11.941,11.834,0,0,0,0,0,0,0,0,0,11.918,24.195,0,0,0,0,0,11.848,27.641,0,0,0,0,-0.003,11.918,22.664,0,0,0,0,0,12.023,23.621,0,0,0,0,12.164,26.492,1,1,0,0,0,1,0,229.015,-14.231,-0.002,95.922,0,0,643,0.1,49.155,1,
2014-Apr-10_10-51-46,10-51-46.5,11.915,14.037,0,0,0,0,0,0,0,0,0,11.848,24.195,0,0,0,0,0,11.813,27.449,0,0,0,0,-0.003,11.883,22.281,0,0,0,0,0,11.953,23.047,0,0,0,0,12.129,26.109,1,1,0,0,0,1,0,1916.49,-14.322,-0.002,89.639,0,0,644,0.1,49.295,1,
2014-Apr-10_10-51-46,10-51-46.6,11.915,14.037,0,0,0,0,0,0,0,0,0,11.848,24.195,0,0,0,0,0,11.813,27.449,0,0,0,0,-0.003,11.883,22.281,0,0,0,0,0,11.953,23.047,0,0,0,0,12.129,26.109,1,1,0,0,0,1,0,1916.49,-14.322,-0.002,89.639,0,0,644,0.1,49.295,1,
2014-Apr-10_10-51-46,10-51-46.7,11.967,11.1,0,0,0,0,0,0,0,0,0,11.848,24.77,0,0,0,0,0,11.883,27.832,0,0,0,0,-0.003,11.918,22.855,0,0,0,0,0,12.023,23.238,0,0,0,0,12.199,26.492,1,1,0,0,0,1,0,1916.49,-14.395,0.003,96.722,0,0,645,0.1,49.434,1,
2014-Apr-10_10-51-46,10-51-46.8,11.915,13.67,0,0,0,0,0,0,0,0,0,11.848,24.387,0,0,0,0,0,11.777,27.066,0,0,0,0,-0.003,11.883,22.855,0,0,0,0,0,12.059,22.855,0,0,0,0,12.129,26.301,1,1,0,0,0,1,0,1919.164,-14.433,0.008,89.639,0,0,646,0.1,49.573,1,
2014-Apr-10_10-51-46,10-51-46.9,11.967,10.733,0,0,0,0,0,0,0,0,0,11.883,24.77,0,0,0,0,0,11.848,27.066,0,0,0,0,-0.003,11.883,22.855,0,0,0,0,0,11.988,23.43,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,1916.49,-14.468,0.003,101.863,0,0,647,0.1,49.713,1,
2014-Apr-10_10-51-47,10-51-47.0,11.932,14.404,0,0,0,0,0,0,0,0,0,11.918,24.387,0,0,0,0,0,11.813,27.449,0,0,0,0,-0.003,11.918,22.664,0,0,0,0,0,12.023,23.43,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,79.255,-14.47,0.003,93.98,0,0,648,0.1,49.854,1,
2014-Apr-10_10-51-47,10-51-47.1,11.932,14.404,0,0,0,0,0,0,0,0,0,11.918,24.387,0,0,0,0,0,11.813,27.449,0,0,0,0,-0.003,11.918,22.664,0,0,0,0,0,12.023,23.43,0,0,0,0,12.164,26.109,1,1,0,0,0,1,0,79.255,-14.47,0.003,93.98,0,0,648,0.1,49.854,1,
2014-Apr-10_10-51-47,10-51-47.2,11.984,9.631,0,0,0,0,0,0,0,0,0,11.848,24.387,0,0,0,0,0,11.918,27.641,0,0,0,0,-0.003,11.883,22.281,0,0,0,0,0,12.059,23.43,0,0,0,0,12.129,26.301,1,1,0,0,0,1,0,65.884,-14.536,0.008,93.523,0,0,649,0.1,49.994,1,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-51-47,10-51-47.3,11.941,11.467,0,0,0,0,0,0,0,0,0,11.918,24.195,0,0,0,0,0,11.813,27.641,0,0,0,0,-0.003,11.918,22.664,0,0,0,0,0,12.023,23.43,0,0,0,0,12.164,25.918,1,1,0,0,0,1,0,60.535,-14.54,-0.002,95.694,0,0,650,0.1,50.133,1,
