2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled
2014-Apr-10_10-32-32,10-32-32.5,10.559,90.404,0.005,-1,0.253,0,-0.039,0.793,8,14.781,9.218,10.09,23.238,0,-1,-9.949,25.941,-8.068,10.055,25.535,0,0.803,8.039,14.91,6.663,10.125,20.559,0,-1,-10.336,23.578,-7.527,10.16,21.898,0,0,0,0,10.723,24.961,0,1,0,0,0,2,0,868.17,333.267,-0.002,78.443,0,0,1495,0.1,12.154,1
2014-Apr-10_10-32-32,10-32-32.6,10.775,79.757,0.003,-1,0.347,0,-0.039,0.719,7.457,10.316,7.64,10.301,22.855,0,-1,-10.16,24.496,-6.358,10.301,25.344,0,0.748,7.672,10.973,5.069,10.23,20.75,0,-1,-10.512,22.922,-5.805,10.477,21.324,0,0,0,0,10.863,24.77,0,1,0,0,0,2,0,961.77,338.955,-0.002,81.756,0,0,1496,0.1,12.294,1
2014-Apr-10_10-32-32,10-32-32.7,10.507,90.771,0.003,-1,0.253,0,-0.039,0.795,7.988,13.73,5.77,10.16,22.473,0,-1,-10.16,23.051,-4.309,10.23,25.727,0,0.601,6.32,5.719,3.177,10.547,20.559,0,-1,-10.547,24.496,-3.756,10.547,21.324,0,0,0,0,11.074,24.961,0,1,0,0,0,2,0,1138.273,347.227,0.003,79.243,1,1,1497,0.1,12.455,1
2014-Apr-10_10-32-32,10-32-32.8,10.507,90.771,0.003,-1,0.253,0,-0.039,0.795,7.988,13.73,5.77,10.16,22.473,0,-1,-10.16,23.051,-4.309,10.23,25.727,0,0.601,6.32,5.719,3.177,10.547,20.559,0,-1,-10.547,24.496,-3.756,10.547,21.324,0,0,0,0,11.074,24.961,0,1,0,0,0,2,0,1138.273,347.227,0.003,79.243,1,1,1497,0.1,12.455,1
2014-Apr-10_10-32-33,10-32-33.0,10.775,82.694,0,-1,0.228,0,-0.039,0.817,8.531,11.496,4.237,10.336,22.855,0,-1,-10.125,21.082,-2.407,10.16,25.535,0,0.903,9.141,11.234,1.574,10.16,21.133,0,-1,-10.266,22.133,-1.908,10.266,21.516,0,0,0,0,10.652,25.344,0,1,0,0,0,2,0,1231.873,358.943,-0.002,79.014,1,1,1498,0.1,12.596,1
2014-Apr-10_10-32-33,10-32-33.1,10.274,104.723,0.012,-1,0.01,0,-0.039,1,9.805,25.68,2.511,9.844,23.047,0,-1,-9.844,18.719,-0.443,9.844,25.152,0,1,9.91,19.902,-0.273,9.914,21.133,0,-1,-10.16,18.719,-0.091,10.055,21.133,0,0,0,0,10.477,25.152,0,1,0,0,0,2,0,1384.307,369.788,0.003,82.441,1,1,1499,0.1,12.735,1
2014-Apr-10_10-32-33,10-32-33.2,10.309,103.621,0.019,-1,-0.008,0,-0.039,1,9.875,22.789,0.695,9.914,22.855,0,-1,-9.914,18.852,1.458,9.844,25.727,0,1,9.945,19.77,-2.134,10.055,21.133,0,-1,-10.125,18.59,1.76,10.125,21.133,0,0,0,0,10.512,24.387,0,1,0,0,0,2,0,1528.719,374.347,-0.002,81.185,1,1,1500,0.1,12.874,1
2014-Apr-10_10-32-33,10-32-33.3,11.017,65.438,0.034,-0.854,-0.003,0,-0.039,0.82,8.707,12.813,-1.163,10.547,23.047,0,-0.811,-9.059,14.91,3.353,10.934,25.344,0,0.811,8.832,13.074,-4.064,10.828,20.941,0,-0.744,-8.34,7.691,3.58,11.285,21.516,0,0,0,0,11.742,24.77,0,1,0,0,0,2,0,1622.319,375.696,-0.002,84.498,1,1,1501,0.1,13.013,1
2014-Apr-10_10-32-33,10-32-33.4,11.017,65.438,0.034,-0.854,-0.003,0,-0.039,0.82,8.707,12.813,-1.163,10.547,23.047,0,-0.811,-9.059,14.91,3.353,10.934,25.344,0,0.811,8.832,13.074,-4.064,10.828,20.941,0,-0.744,-8.34,7.691,3.58,11.285,21.516,0,0,0,0,11.742,24.77,0,1,0,0,0,2,0,1622.319,375.696,-0.002,84.498,1,1,1501,0.1,13.013,1
2014-Apr-10_10-32-33,10-32-33.5,11.881,22.114,0.034,-0.576,0.004,0,-0.039,0.543,6.367,1.125,-3.001,11.672,22.473,0,-0.61,-7.117,3.617,5.157,11.672,25.918,0,0.566,6.699,3.883,-5.915,11.742,20.941,0,-0.499,-5.98,0,5.396,11.988,21.516,0,0,0,0,12.164,24.961,0,1,0,0,0,2,0,1911.142,375.882,0.003,82.099,1,1,1502,0.1,13.153,1
2014-Apr-10_10-32-33,10-32-33.6,12.096,15.139,0.044,-0.464,-0.039,0,-0.039,0.42,5.109,0,-4.727,12.199,22.855,0,-0.508,-6.098,0,6.99,11.988,25.918,0,0.508,6.129,0,-7.684,12.059,20.75,0,-0.42,-5.145,0,7.134,12.27,21.898,0,-1,-11.813,3.883,11.848,25.344,0,1,0,0,0,2,0,1911.142,376.675,0.003,85.412,1,1,1503,0.1,13.293,1
2014-Apr-10_10-32-33,10-32-33.8,12.269,11.467,0.057,-0.288,-0.001,0,-0.039,0.231,2.875,0,-7.769,12.48,22.664,0,-0.345,-4.207,0,10.302,12.234,25.918,0,0.345,4.215,0,-10.906,12.199,20.941,0,-0.231,-2.895,0,10.315,12.41,21.707,0,-1,-12.305,1.91,12.34,25.535,1,1,0,0,0,2,0,1913.816,384.754,0.003,79.471,1,1,1505,0.1,13.574,1
2014-Apr-10_10-32-33,10-32-33.9,12.269,11.467,0.057,-0.288,-0.001,0,-0.039,0.231,2.875,0,-7.769,12.48,22.664,0,-0.345,-4.207,0,10.302,12.234,25.918,0,0.345,4.215,0,-10.906,12.199,20.941,0,-0.231,-2.895,0,10.315,12.41,21.707,0,-1,-12.305,1.91,12.34,25.535,1,1,0,0,0,2,0,1913.816,384.754,0.003,79.471,1,1,1505,0.1,13.574,1
h??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-32-34,10-32-34.0,12.243,11.834,0.066,-0.27,0.002,0,-0.039,0.204,2.52,0,-9.017,12.375,22.281,0,-0.332,-4.047,0,11.798,12.094,25.535,0,0.332,4.031,0,-12.295,12.129,21.324,0,-0.207,-2.566,0,11.738,12.375,21.516,0,-1,-12.199,1.648,12.234,25.152,1,1,0,0,0,2,0,1911.142,392.365,0.008,84.155,1,1,1506,0.1,13.714,1
2014-Apr-10_10-32-34,10-32-34.2,11.604,34.965,0.034,-0.261,0.013,0,-0.039,0.228,2.613,0,-10.085,11.531,23.047,0,-0.247,-2.805,10.316,12.839,11.426,26.109,0,0.247,2.801,5.852,-13.338,11.391,21.133,0,-0.18,-2.016,25.418,12.26,11.461,21.516,0,0,0,1.254,11.988,25.344,1,1,0,0,0,2,0,937.701,364.492,0.003,86.326,1,1,1507,0.1,13.855,1
2014-Apr-10_10-32-34,10-32-34.3,11.803,27.622,0.018,-0.019,0.051,0.071,0.008,0,0,0,-10.551,11.707,22.664,0,-0.078,-1.074,0,13.172,11.777,25.727,0,0,0,0,-13.759,11.777,21.133,0,0,0,0,11.757,11.707,21.324,0,1,11.844,4.539,11.777,24.578,1,1,0,0,0,2,0,1186.41,279.073,-0.007,82.67,1,1,1508,0.1,13.996,1
2014-Apr-10_10-32-34,10-32-34.4,11.803,27.622,0.018,-0.019,0.051,0.071,0.008,0,0,0,-10.551,11.707,22.664,0,-0.078,-1.074,0,13.172,11.777,25.727,0,0,0,0,-13.759,11.777,21.133,0,0,0,0,11.757,11.707,21.324,0,1,11.844,4.539,11.777,24.578,1,1,0,0,0,2,0,1186.41,279.073,-0.007,82.67,1,1,1508,0.1,13.996,1
2014-Apr-10_10-32-34,10-32-34.5,11.656,32.027,0,0,0.185,0.071,0.008,-0.148,-1.703,6.902,-10.579,11.566,22.664,0,-0.097,-1.121,5.852,12.933,11.531,25.344,0,-0.097,-1.121,8.215,-13.775,11.531,20.75,0,-0.097,-0.859,14.387,11.308,11.461,21.707,0,1,11.563,5.719,11.531,25.344,1,1,0,0,0,2,0,327.964,229.273,0.008,84.955,1,1,1509,0.1,14.137,1
2014-Apr-10_10-32-34,10-32-34.6,11.786,32.762,-0.001,0.001,0.032,0.071,0.008,0,0,0,-10.635,11.496,22.855,0,0,0,0,12.666,11.566,25.344,0,0,0,0,-13.96,11.637,21.133,0,0,0,0,11.113,11.813,21.324,0,1,11.879,5.852,11.883,25.535,1,0,0,0,0,2,0,239.713,190.125,-0.002,82.67,1,1,1510,0.1,14.284,1
2014-Apr-10_10-32-34,10-32-34.7,11.811,24.684,-0.001,0.001,0.004,0.071,0.008,0,0,0,-10.877,11.813,23.047,0,0,0,0,12.578,11.707,25.344,0,0,0,0,-14.118,11.813,21.133,0,0,0,0,11.129,11.883,21.707,0,1,11.949,5.852,12.023,24.961,1,1,0,0,0,2,0,194.25,177.252,0.003,87.697,1,1,1511,0.1,14.425,1
2014-Apr-10_10-32-34,10-32-34.8,11.811,24.684,-0.001,0.001,0.004,0.071,0.008,0,0,0,-10.877,11.813,23.047,0,0,0,0,12.578,11.707,25.344,0,0,0,0,-14.118,11.813,21.133,0,0,0,0,11.129,11.883,21.707,0,1,11.949,5.852,12.023,24.961,1,1,0,0,0,2,0,194.25,177.252,0.003,87.697,1,1,1511,0.1,14.425,1
2014-Apr-10_10-32-34,10-32-34.9,11.993,23.95,-0.001,0.001,0,0.071,0.008,0,0,0,-10.946,11.918,22.855,0,0,0,0,12.625,11.918,25.918,0,0,0,0,-14.168,11.918,20.941,0,0,0,0,11.182,12.094,21.133,0,1,12.195,1.648,12.199,24.77,1,1,0,0,0,2,0,172.855,177.662,-0.002,81.185,1,1,1512,0.1,14.565,1
2014-Apr-10_10-32-35,10-32-35.0,12.019,18.81,-0.001,0.009,-0.001,0.071,0.008,0,0,0,-10.956,11.848,22.855,0,0,0,0,12.628,11.883,25.344,0,0,0,0,-14.171,11.883,20.559,0,0,0,0,11.182,12.059,21.898,0,1,12.16,2.438,12.199,24.77,1,0,0,0,0,2,0,584.696,177.816,0.003,83.698,1,1,1513,0.1,14.705,1
2014-Apr-10_10-32-35,10-32-35.1,11.993,21.013,-0.007,0.059,-0.001,0.071,0.008,0,0,0,-10.943,11.988,22.855,0,0.066,0.777,0,12.618,11.707,25.535,0,-0.066,-0.785,1.52,-14.162,11.883,21.133,0,0.081,0.969,2.176,11.173,11.883,21.516,0,1,12.09,2.57,12.094,25.152,1,1,0,0,0,2,0,1908.467,178.055,0.013,87.697,1,1,1514,0.1,14.846,1
2014-Apr-10_10-32-35,10-32-35.3,12.045,21.747,-0.001,0.025,0.166,0.071,0.008,-0.156,-1.141,0,-10.934,11.848,22.664,0,-0.107,-1.277,5.457,12.606,11.848,25.918,0,-0.158,-2.227,9.266,-14.152,11.672,20.75,0,-0.267,-2.762,7.953,11.16,11.566,21.516,0,0,0,0,11.883,24.961,0,1,0,0,0,2,0,1911.142,178.249,-0.002,82.327,1,1,1515,0.1,14.986,1
2014-Apr-10_10-32-35,10-32-35.4,12.045,21.747,-0.001,0.025,0.166,0.071,0.008,-0.156,-1.141,0,-10.934,11.848,22.664,0,-0.107,-1.277,5.457,12.606,11.848,25.918,0,-0.158,-2.227,9.266,-14.152,11.672,20.75,0,-0.267,-2.762,7.953,11.16,11.566,21.516,0,0,0,0,11.883,24.961,0,1,0,0,0,2,0,1911.142,178.249,-0.002,82.327,1,1,1515,0.1,14.986,1
2014-Apr-10_10-32-35,10-32-35.5,9.264,156.49,-0.001,0.003,1,0,0.008,-0.802,-6.941,46.031,-10.814,8.578,22.855,0,-0.796,-6.969,40.387,12.697,8.789,25.918,0,-0.804,-6.906,43.406,-13.96,8.613,21.133,0,-0.8,-7.031,46.164,11.295,8.789,21.324,0,0,0,0,9.387,25.344,0,1,0,0,0,2,0,1911.142,189.052,0.003,86.44,1,1,1516,0.1,15.126,1
2014-Apr-10_10-32-35,10-32-35.6,9.609,139.235,-0.001,0.001,1,0,0.008,-0.8,-7.371,37.496,-10.381,9.211,22.473,0,-0.798,-7.16,37.367,13.077,9.141,25.535,0,-0.802,-7.242,34.871,-13.436,8.965,21.133,0,-0.8,-7.285,36.84,11.72,9.141,21.324,0,0,0,0,9.844,25.152,0,1,0,0,0,2,0,1913.816,227.466,-0.007,88.839,1,1,1517,0.1,15.266,1
2014-Apr-10_10-32-35,10-32-35.7,9.92,121.979,-0.001,0.001,1,0,0.008,-0.8,-7.625,31.586,-9.702,9.492,22.664,0,-0.798,-7.582,31.457,13.674,9.492,25.727,0,-0.802,-7.496,31.852,-12.663,9.457,21.324,0,-0.8,-7.625,32.902,12.392,9.598,21.133,0,0,0,0,10.09,25.152,1,1,0,0,0,2,0,1911.142,289.108,0.013,87.011,1,1,1518,0.1,15.406,1
2014-Apr-10_10-32-35,10-32-35.8,9.92,121.979,-0.001,0.001,1,0,0.008,-0.8,-7.625,31.586,-9.702,9.492,22.664,0,-0.798,-7.582,31.457,13.674,9.492,25.727,0,-0.802,-7.496,31.852,-12.663,9.457,21.324,0,-0.8,-7.625,32.902,12.392,9.598,21.133,0,0,0,0,10.09,25.152,1,1,0,0,0,2,0,1911.142,289.108,0.013,87.011,1,1,1518,0.1,15.406,1
2014-Apr-10_10-32-35,10-32-35.9,10.084,113.167,-0.001,0.001,1,0,0.008,-0.8,-7.766,30.145,-8.869,9.773,23.238,0,-0.798,-7.777,28.172,14.454,9.527,25.535,0,-0.802,-7.668,27.648,-11.723,9.738,20.941,0,-0.8,-7.793,29.879,13.222,9.738,21.133,0,0,0,0,10.195,24.387,1,1,0,0,0,2,0,1911.142,367.359,0.003,83.584,1,1,1519,0.1,15.546,1
2014-Apr-10_10-32-36,10-32-36.0,11.362,35.699,-0.001,0,0.228,0,0.008,-0.182,-4.328,11.367,-7.951,11.426,22.664,0,-0.182,-3.418,7.164,15.318,11.602,26.109,0,-0.183,-2.281,0,-10.686,11.777,21.324,0,0,0,0,14.115,11.848,21.133,0,0,0,0,11.988,24.77,1,0,0,0,0,2,0,1913.816,457.566,0.003,88.039,1,1,1520,0.1,15.685,1
2014-Apr-10_10-32-36,10-32-36.1,11.008,67.274,0.04,-0.547,-0.056,0,0.008,0.552,4.652,38.285,-7.464,8.402,22.664,0,-0.541,-5.637,12.152,15.925,10.477,25.535,0,0.631,5.652,46.031,-10.327,8.684,19.793,0,-0.621,-5.516,10.973,14.712,9.633,21.516,0,0,0,0,9.879,24.195,1,1,0,0,0,2,0,1916.49,529.828,0.003,88.382,1,1,1521,0.1,15.824,1
2014-Apr-10_10-32-36,10-32-36.3,8.72,168.974,0.066,-1,-0.145,0,0.008,1,8.152,50.496,-7.917,7.91,22.664,0,-0.95,-7.848,39.992,16.918,8.121,25.344,0,1,8.012,46.559,-11.437,8.086,21.324,0,-0.789,-6.828,29.75,15.962,8.648,21.516,0,0,0,0,8.965,24.77,1,1,0,0,0,2,0,670.273,572.556,-0.002,89.182,1,1,1523,0.1,16.105,1
2014-Apr-10_10-32-36,10-32-36.5,8.72,168.974,0.066,-1,-0.145,0,0.008,1,8.152,50.496,-7.917,7.91,22.664,0,-0.95,-7.848,39.992,16.918,8.121,25.344,0,1,8.012,46.559,-11.437,8.086,21.324,0,-0.789,-6.828,29.75,15.962,8.648,21.516,0,0,0,0,8.965,24.77,1,1,0,0,0,2,0,670.273,572.556,-0.002,89.182,1,1,1523,0.1,16.105,1
2014-Apr-10_10-32-36,10-32-36.6,9.808,126.017,0.072,-0.874,-0.797,0,0.008,1,8.961,51.285,-8.611,8.965,22.855,0,-0.308,-3.695,13.074,17.559,9.773,25.535,0,1,9.242,44.719,-12.339,9.211,20.75,0,0.265,-0.527,0,16.616,10.02,21.324,0,0,0,0,10.195,24.195,1,0,0,0,0,2,0,1844.284,571.399,-0.002,90.096,1,1,1524,0.1,16.245,1
2014-Apr-10_10-32-36,10-32-36.7,9.462,143.64,0.034,-0.116,-1,0,0.008,0.883,7.168,29.617,-9.639,8.227,22.855,0,0.65,4.684,45.902,17.908,7.453,24.578,0,0.95,7.813,30.668,-13.338,8.191,20.941,0,0.747,6.172,57.586,16.855,8.402,19.984,0,0,0,0,9.703,24.77,1,1,0,0,0,2,0,1432.444,546.29,0.003,86.668,1,1,1525,0.1,16.385,1
2014-Apr-10_10-32-36,10-32-36.9,11.906,21.747,0.121,-0.236,-0.101,0,0.008,0.196,2.332,0,-12.081,11.813,22.281,0,-0.277,-3.145,19.246,17.358,11.391,25.727,0,0.438,5.207,15.176,-15.321,10.934,20.75,0,-0.098,-1.137,2.699,16.814,11.531,21.133,0,0,0,0,11.707,24.578,1,0,0,0,0,2,0,1871.027,419.128,0.003,87.354,1,1,1527,0.1,16.666,1
2014-Apr-10_10-32-37,10-32-37.0,11.906,21.747,0.121,-0.236,-0.101,0,0.008,0.196,2.332,0,-12.081,11.813,22.281,0,-0.277,-3.145,19.246,17.358,11.391,25.727,0,0.438,5.207,15.176,-15.321,10.934,20.75,0,-0.098,-1.137,2.699,16.814,11.531,21.133,0,0,0,0,11.707,24.578,1,0,0,0,0,2,0,1871.027,419.128,0.003,87.354,1,1,1527,0.1,16.666,1
2014-Apr-10_10-32-37,10-32-37.1,11.302,52.588,0.154,-0.297,-0.033,0,0.008,0.144,1.641,0,-13.071,11.461,23.047,0,-0.451,-4.883,34.738,17.512,10.828,25.727,0,0.441,4.699,20.559,-16.038,10.793,20.75,0,-0.134,-1.547,5.852,16.959,11.461,21.133,0,0,0,0,11.742,24.961,1,0,0,0,0,2,0,1913.816,370.918,0.008,86.44,1,1,1528,0.1,16.806,1
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-32-37,10-32-37.2,11.872,23.583,0.057,-0.199,0.025,0,0.008,0.142,1.68,0,-13.769,11.848,22.281,0,-0.255,-2.965,17.145,17.594,11.531,25.535,0,0.255,3.082,8.871,-16.55,11.391,20.75,0,-0.156,-1.867,5.324,17.163,11.848,20.941,0,0,0,0,12.023,24.578,1,1,0,0,0,2,0,1913.816,343.444,-0.002,89.753,1,1,1529,0.1,16.945,1
2014-Apr-10_10-32-37,10-32-37.3,11.872,23.583,0.057,-0.199,0.025,0,0.008,0.142,1.68,0,-13.769,11.848,22.281,0,-0.255,-2.965,17.145,17.594,11.531,25.535,0,0.255,3.082,8.871,-16.55,11.391,20.75,0,-0.156,-1.867,5.324,17.163,11.848,20.941,0,0,0,0,12.023,24.578,1,1,0,0,0,2,0,1913.816,343.444,-0.002,89.753,1,1,1529,0.1,16.945,1
2014-Apr-10_10-32-37,10-32-37.4,11.509,48.182,0.116,-0.38,0.03,0,0.008,0.263,2.941,4.668,-14.272,11.215,22.664,0,-0.496,-5.375,30.406,17.804,10.863,25.535,0,0.496,5.18,28.172,-16.974,10.301,20.559,0,-0.286,-3.184,10.184,17.433,11.109,21.324,0,0,0,0,11.531,24.387,1,1,0,0,0,2,0,1913.816,331.354,0.003,91.581,1,1,1530,0.1,17.085,1
2014-Apr-10_10-32-37,10-32-37.5,11.336,53.322,0.075,-0.403,0.03,0,0.008,0.327,3.469,9.922,-14.699,10.898,22.855,0,-0.478,-5.23,24.102,18.197,10.934,25.152,0,0.478,4.855,24.102,-17.427,10.652,20.559,0,-0.292,-3.32,10.578,17.804,11.461,21.516,0,0,0,0,11.742,25.152,1,0,0,0,0,2,0,1911.142,329.333,-0.002,87.468,1,1,1531,0.1,17.225,1
2014-Apr-10_10-32-37,10-32-37.7,11.328,51.119,0.057,-0.427,0.083,0,0.008,0.304,3.32,10.445,-15.127,10.934,23.238,0,-0.549,-5.914,26.336,18.64,10.863,25.535,0,0.417,4.371,21.082,-17.864,10.512,20.367,0,-0.436,-4.813,19.375,18.238,11.039,21.324,0,0,0,0,11.566,24.578,1,0,0,0,0,2,0,1913.816,329.805,0.008,87.24,1,1,1532,0.1,17.365,1
*U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-32-37,10-32-37.8,11.198,55.525,0.057,-0.464,0.03,0,0.008,0.408,4.34,17.539,-15.598,10.652,23.047,0,-0.521,-5.68,22.004,19.146,10.758,25.344,0,0.521,5.348,26.598,-18.354,10.301,20.75,0,-0.434,-4.762,15.566,18.738,10.898,21.133,0,0,0,0,11.32,25.152,1,0,0,0,0,2,0,1913.816,330.745,-0.007,87.125,1,1,1533,0.1,17.504,1
2014-Apr-10_10-32-37,10-32-37.9,11.198,55.525,0.057,-0.464,0.03,0,0.008,0.408,4.34,17.539,-15.598,10.652,23.047,0,-0.521,-5.68,22.004,19.146,10.758,25.344,0,0.521,5.348,26.598,-18.354,10.301,20.75,0,-0.434,-4.762,15.566,18.738,10.898,21.133,0,0,0,0,11.32,25.152,1,0,0,0,0,2,0,1913.816,330.745,-0.007,87.125,1,1,1533,0.1,17.504,1
2014-Apr-10_10-32-38,10-32-38.0,11.181,60.665,0.083,-0.491,0.025,0,0.008,0.408,4.344,14.387,-16.148,10.652,23.047,0,-0.573,-6.129,24.629,19.715,10.793,25.535,0,0.573,5.863,26.859,-18.967,10.371,20.367,0,-0.309,-3.68,12.285,19.291,11.32,21.516,0,0,0,0,11.672,25.344,1,0,0,0,0,2,0,1913.816,330.42,0.013,95.465,1,1,1534,0.1,17.638,1
2014-Apr-10_10-32-38,10-32-38.1,11.751,33.863,0.09,-0.307,0.094,0,0.008,0.141,1.637,0,-16.729,11.707,22.855,0,-0.496,-5.605,20.297,20.312,11.285,26.301,0,0.26,2.949,6.77,-19.57,11.461,20.941,0,-0.36,-4.176,8.082,19.875,11.672,21.133,0,0,0,0,11.883,24.387,1,1,0,0,0,2,0,1913.816,330.953,0.003,89.068,1,1,1535,0.1,17.778,1
2014-Apr-10_10-32-38,10-32-38.2,11.483,41.94,0.034,-0.228,0.403,0,0.008,-0.127,-1.426,18.457,-17.207,11.18,23.047,0,-0.569,-6.262,21.738,20.997,11.074,25.152,0,-0.075,-0.855,20.031,-20.054,11.25,20.941,0,-0.46,-5.195,17.934,20.529,11.285,21.133,0,0,0,0,11.883,24.578,1,1,0,0,0,2,0,1913.816,338.545,0.003,90.667,1,1,1536,0.1,17.918,1
2014-Apr-10_10-32-38,10-32-38.3,11.483,41.94,0.034,-0.228,0.403,0,0.008,-0.127,-1.426,18.457,-17.207,11.18,23.047,0,-0.569,-6.262,21.738,20.997,11.074,25.152,0,-0.075,-0.855,20.031,-20.054,11.25,20.941,0,-0.46,-5.195,17.934,20.529,11.285,21.133,0,0,0,0,11.883,24.578,1,1,0,0,0,2,0,1913.816,338.545,0.003,90.667,1,1,1536,0.1,17.918,1
2014-Apr-10_10-32-38,10-32-38.4,11.976,21.013,0.03,-0.166,0.213,0,0.008,0,0,0,-17.521,11.848,22.855,0,-0.331,-3.887,7.426,21.727,11.742,25.727,0,0,0,0,-20.429,11.883,20.559,0,-0.271,-3.234,5.063,21.183,11.988,21.516,0,0,0,0,12.094,25.152,1,1,0,0,0,2,0,1916.49,356.996,-0.002,91.695,1,1,1537,0.1,18.058,1
2014-Apr-10_10-32-38,10-32-38.5,11.967,19.544,0.03,-0.137,0.172,0,0.008,0,0,0,-17.776,11.848,22.855,0,-0.369,-4.293,9.133,22.396,11.602,25.344,0,0,0,0,-20.758,11.918,21.133,0,-0.33,-3.863,9.004,21.758,11.742,20.559,0,0,0,0,12.129,25.152,1,1,0,0,0,2,0,1911.142,374.97,0.003,91.01,1,1,1538,0.1,18.197,1
2014-Apr-10_10-32-38,10-32-38.6,11.777,30.559,0.025,-0.199,0.307,0,0.008,-0.072,-0.832,1.781,-17.927,11.566,22.855,0,-0.472,-5.348,18.063,23.05,11.355,25.535,0,0,0,0,-21.032,11.707,20.559,0,-0.333,-4.074,17.145,22.305,11.707,21.324,0,0,0,0,12.023,24.77,1,1,0,0,0,2,0,1913.816,394.853,-0.002,89.182,1,1,1539,0.1,18.338,1
2014-Apr-10_10-32-38,10-32-38.8,11.224,58.462,0.066,-0.491,0.025,0,0.008,0.425,4.438,22.133,-18.147,10.371,22.664,0,-0.584,-6.18,23.84,23.688,10.547,25.727,0,0.584,5.805,28.961,-21.425,10.02,20.75,0,-0.452,-4.836,18.324,22.804,10.617,21.133,0,0,0,0,11.18,24.961,1,0,0,0,0,2,0,1916.49,413.27,-0.002,90.324,1,1,1540,0.1,18.477,1
2014-Apr-10_10-32-38,10-32-38.9,11.224,58.462,0.066,-0.491,0.025,0,0.008,0.425,4.438,22.133,-18.147,10.371,22.664,0,-0.584,-6.18,23.84,23.688,10.547,25.727,0,0.584,5.805,28.961,-21.425,10.02,20.75,0,-0.452,-4.836,18.324,22.804,10.617,21.133,0,0,0,0,11.18,24.961,1,0,0,0,0,2,0,1916.49,413.27,-0.002,90.324,1,1,1540,0.1,18.477,1
2014-Apr-10_10-32-39,10-32-39.0,11.241,60.298,0.09,-0.439,-0.003,0,0.008,0.349,3.738,12.813,-18.536,10.898,23.238,0,-0.529,-5.734,24.496,24.25,10.793,25.152,0,0.529,5.488,25.68,-21.937,10.371,19.984,0,-0.324,-3.621,9.133,23.295,11.25,21.133,0,-1,-11.109,4.012,11.18,24.578,1,1,0,0,0,2,0,1916.49,419.418,0.003,89.41,1,1,1541,0.1,18.616,1
2014-Apr-10_10-32-39,10-32-39.1,11.544,39.737,0.142,-0.327,-0.056,0,0.008,0.229,2.609,4.539,-19.033,11.391,23.047,0,-0.435,-4.809,17.273,24.794,10.969,25.535,0,0.525,5.551,25.941,-22.541,10.441,20.941,0,-0.128,-1.48,1.254,23.829,11.496,21.324,0,-1,-11.531,6.508,11.637,24.578,1,1,0,0,0,2,0,1911.142,420.611,-0.002,88.382,1,1,1542,0.1,18.755,1
2014-Apr-10_10-32-39,10-32-39.2,11.63,37.535,0.154,-0.297,-0.039,0,0.008,0.144,1.66,0,-19.57,11.602,22.855,0,-0.454,-5.023,19.77,25.338,11.215,25.727,0,0.454,4.91,19.508,-23.153,10.863,20.176,0,-0.122,-1.43,0,24.307,11.637,21.898,0,-1,-11.672,4.277,11.848,24.961,1,1,0,0,0,2,0,1913.816,419.692,0.003,92.609,1,1,1543,0.1,18.895,1
2014-Apr-10_10-32-39,10-32-39.3,11.639,34.23,0.178,-0.288,-0.028,0.094,0.008,0.11,1.266,0,-20.064,11.531,22.664,0,-0.466,-5.262,21.082,25.872,11.25,25.918,0,0.466,5.094,20.426,-23.719,10.793,20.75,0,-0.11,-1.281,0,24.81,11.707,21.133,0,0,0,0,11.777,25.344,1,0,0,0,0,2,0,1913.816,419.443,0.003,96.722,1,1,1544,0.1,19.035,1
