2014-Jun-28_09-29-40,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Foward Direction,Toggle Direction,To High Gear,To Low Gear,Catch Mode,Coll2Shoot,CollDwn2,CollDwn,CollUp2,CollUp,CollTogg,CollHold,Purge,Lauch Ball,Front Left Speed,Front Right Speed,Back Left Speed,Back Right Speed,Angle Speed,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,,
2014-Jun-28_10-11-56,10-11-56.2,0,12.036,12.569,-0.041,-0.039,-0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0.177,0.013,0.089,0,0,0,2,1,70.962,5.127,109.631,0,0,2520,5,0,1,s?J?,
2014-Jun-28_10-11-56,10-11-56.3,0,12.036,16.607,-0.005,-0.005,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,-0.014,0,0,0,0,2,1,66.765,5.158,109.631,0,0,2525,5,0,1,????,
2014-Jun-28_10-11-56,10-11-56.4,0,12.286,1.554,-0.005,-0.003,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,-0.014,0,0,0,0,2,1,62.569,5.189,109.631,0,0,2530,5,0,1,G]?,
2014-Jun-28_10-11-56,10-11-56.5,0,12.304,2.656,-0.001,-0.001,-0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.051,0.051,0.051,0,0,0,2,1,61.52,5.229,109.631,0,0,2535,5,0,1,%pwE,
2014-Jun-28_10-11-56,10-11-56.6,0,12.286,3.39,-0.001,-0.001,-0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.089,0.076,0.076,0,0,0,2,1,61.52,5.262,109.403,0,0,2540,5,0,1,?V?/,
2014-Jun-28_10-11-56,10-11-56.7,0,12.33,1.921,-0.001,-0.001,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,5.293,109.517,0,0,2545,5,0,1,?#o,
2014-Jun-28_10-11-56,10-11-56.8,0,12.338,2.288,-0.001,-0.001,-0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,5.326,109.403,0,0,2550,5,0,1,? =?,
2014-Jun-28_10-11-56,10-11-56.9,0,12.356,2.288,-0.001,-0.001,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,5.359,109.631,0,0,2555,5,0,1,P??,
2014-Jun-28_10-11-57,10-11-57.0,0,12.364,1.921,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,5.395,109.403,0,0,2560,5,0,1,X;?,
2014-Jun-28_10-11-57,10-11-57.1,0,12.364,1.921,-0.001,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,5.428,109.631,0,0,2565,5,0,1,p?c,
2014-Jun-28_10-11-57,10-11-57.3,0,12.381,1.554,-0.001,0,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,5.496,109.403,0,0,2575,5,0,1,XUv,
2014-Jun-28_10-11-57,10-11-57.6,0,12.39,1.921,0,0,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64.667,5.586,109.517,0,0,2590,5,0,1,?,?j
2014-Jun-28_10-11-57,10-11-57.7,0,12.399,2.288,0,0,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64.667,5.617,109.517,0,0,2595,5,0,1,y?2,
2014-Jun-28_10-11-57,10-11-57.8,0,12.399,1.921,0,0,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,5.647,109.403,0,0,2600,5,0,1,??t?,
2014-Jun-28_10-11-57,10-11-57.9,0,12.407,3.39,0,0,-0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,5.681,109.631,0,0,2605,5,0,1,?/?,
2014-Jun-28_10-11-58,10-11-58.0,0,12.407,1.921,0,0,-0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,5.713,109.403,0,0,2610,5,0,1,?$,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-11-58,10-11-58.1,0,12.416,2.288,0,0,-0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64.667,5.742,109.403,0,0,2615,5,0,1,????,
2014-Jun-28_10-11-58,10-11-58.2,0,12.416,2.656,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,5.772,109.517,0,0,2620,5,0,1,????,
2014-Jun-28_10-11-58,10-11-58.3,0,12.416,2.288,0,0,-0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,5.803,109.403,0,0,2625,5,0,1,?&??,
2014-Jun-28_10-11-58,10-11-58.5,0,12.425,2.656,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,5.864,109.631,0,0,2635,5,0,1,????,
2014-Jun-28_10-11-58,10-11-58.6,0,12.425,2.288,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,5.896,109.517,0,0,2640,5,0,1,?3@i,
2014-Jun-28_10-11-58,10-11-58.7,0,12.425,2.656,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,5.925,109.517,0,0,2645,5,0,1,??k?,
2014-Jun-28_10-11-58,10-11-58.8,0,12.433,2.288,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,5.957,109.403,0,0,2650,5,0,1,v??i,
2014-Jun-28_10-11-58,10-11-58.9,0,12.433,1.921,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,5.991,109.631,0,0,2655,5,0,1,K??,
2014-Jun-28_10-11-59,10-11-59.0,0,12.433,2.656,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.022,109.517,0,0,2660,5,0,1,?Ub?,
2014-Jun-28_10-11-59,10-11-59.3,0,12.442,2.288,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,6.157,109.631,0,0,2680,5,0,1,?6`,
2014-Jun-28_10-11-59,10-11-59.4,0,12.442,2.656,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,6.186,109.631,0,0,2685,5,0,1,y?P?,
2014-Jun-28_10-11-59,10-11-59.5,0,12.442,2.656,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.214,109.517,0,0,2690,5,0,1,|???,
2014-Jun-28_10-11-59,10-11-59.7,0,12.451,1.921,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.241,109.517,0,0,2695,5,0,1,q0?,
2014-Jun-28_10-11-59,10-11-59.8,0,12.451,2.288,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,6.27,109.517,0,0,2700,5,0,1,1?e?,
2014-Jun-28_10-11-59,10-11-59.9,0,12.451,2.288,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.297,109.403,0,0,2705,5,0,1,?OA,
2014-Jun-28_10-12-00,10-12-00.0,0,12.451,1.921,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,6.32,109.631,0,0,2710,5,0,1,??/,
2014-Jun-28_10-12-00,10-12-00.1,0,12.459,2.288,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,6.35,109.631,0,0,2715,5,0,1,???,
2014-Jun-28_10-12-00,10-12-00.2,0,12.459,1.921,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,6.38,109.517,0,0,2720,5,0,1,??w?,
2014-Jun-28_10-12-00,10-12-00.3,0,12.459,2.656,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.405,109.403,0,0,2725,5,0,1,`?,
2014-Jun-28_10-12-00,10-12-00.4,0,12.459,1.921,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,6.434,109.517,0,0,2730,5,0,1,,?
2014-Jun-28_10-12-00,10-12-00.5,0,12.459,2.288,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.463,109.631,0,0,2735,5,0,1,*???,
2014-Jun-28_10-12-00,10-12-00.6,0,12.459,3.023,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.489,109.517,0,0,2740,5,0,1,,`??
2014-Jun-28_10-12-00,10-12-00.8,0,12.468,1.921,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,6.541,109.403,0,0,2750,5,0,1,#j,
2014-Jun-28_10-12-00,10-12-00.9,0,12.468,2.288,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.573,109.517,0,0,2755,5,0,1,?i?,
2014-Jun-28_10-12-01,10-12-01.0,0,12.468,2.656,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.595,109.517,0,0,2760,5,0,1,?n?,
2014-Jun-28_10-12-01,10-12-01.1,0,12.468,3.023,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,6.622,109.403,0,0,2765,5,0,1,??,
2014-Jun-28_10-12-01,10-12-01.2,0,12.468,2.288,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,6.651,109.631,0,0,2770,5,0,1,:???,
2014-Jun-28_10-12-01,10-12-01.3,0,12.476,2.288,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,6.676,109.517,0,0,2775,5,0,1,??o@,
2014-Jun-28_10-12-01,10-12-01.4,0,12.476,2.656,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64.667,6.706,109.631,0,0,2780,5,0,1,J:??,
2014-Jun-28_10-12-01,10-12-01.5,0,12.476,2.288,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,6.734,109.517,0,0,2785,5,0,1,???,
2014-Jun-28_10-12-01,10-12-01.6,0,12.476,1.921,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.76,109.403,0,0,2790,5,0,1,#(,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-12-01,10-12-01.7,0,12.476,1.554,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,6.787,109.517,0,0,2795,5,0,1,?U7,
2014-Jun-28_10-12-01,10-12-01.8,0,12.476,2.288,0,0,-0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,6.814,109.631,0,0,2800,5,0,1,;?'\,
2014-Jun-28_10-12-02,10-12-02.0,0,12.476,2.656,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.862,109.517,0,0,2810,5,0,1,????,
2014-Jun-28_10-12-02,10-12-02.1,0,12.476,2.288,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.891,109.631,0,0,2815,5,0,1,:Q?,
2014-Jun-28_10-12-02,10-12-02.2,0,12.485,1.921,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.914,109.403,0,0,2820,5,0,1,?ae,
2014-Jun-28_10-12-02,10-12-02.3,0,12.476,2.656,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.939,109.631,0,0,2825,5,0,1,?g??,
2014-Jun-28_10-12-02,10-12-02.4,0,12.485,2.656,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.97,109.403,0,0,2830,5,0,1,?i??,
2014-Jun-28_10-12-02,10-12-02.5,0,12.485,2.288,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,6.994,109.631,0,0,2835,5,0,1,Ct?1,
2014-Jun-28_10-12-02,10-12-02.6,0,12.485,2.288,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,7.018,109.403,0,0,2840,5,0,1,??:y,
2014-Jun-28_10-12-02,10-12-02.7,0,12.485,2.288,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,7.044,109.289,0,0,2845,5,0,1,??o,
2014-Jun-28_10-12-02,10-12-02.8,0,12.485,2.288,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.067,109.631,0,0,2850,5,0,1,??t,
2014-Jun-28_10-12-02,10-12-02.9,0,12.485,1.921,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.114,109.403,0,0,2860,5,0,1,??n},
2014-Jun-28_10-12-03,10-12-03.1,0,12.485,2.288,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.139,109.403,0,0,2865,5,0,1,????,
2014-Jun-28_10-12-03,10-12-03.2,0,12.485,1.921,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,7.167,109.631,0,0,2870,5,0,1, ?w?,
2014-Jun-28_10-12-03,10-12-03.3,0,12.494,2.656,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,7.191,109.631,0,0,2875,5,0,1,???,
2014-Jun-28_10-12-03,10-12-03.4,0,12.494,1.921,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,7.213,109.403,0,0,2880,5,0,1,?3;6,
2014-Jun-28_10-12-03,10-12-03.5,0,12.494,2.656,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.238,109.403,0,0,2885,5,0,1,"?(""~",
2014-Jun-28_10-12-03,10-12-03.6,0,12.494,2.288,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.263,109.517,0,0,2890,5,0,1,??,
2014-Jun-28_10-12-03,10-12-03.7,0,12.494,1.921,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,7.286,109.517,0,0,2895,5,0,1,H???,
2014-Jun-28_10-12-03,10-12-03.8,0,12.494,2.656,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,7.314,109.403,0,0,2900,5,0,1,?s3,
2014-Jun-28_10-12-03,10-12-03.9,0,12.494,2.288,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,7.335,109.403,0,0,2905,5,0,1,|/?q,
2014-Jun-28_10-12-04,10-12-04.0,0,12.494,2.288,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,7.358,109.631,0,0,2910,5,0,1,7)?,
2014-Jun-28_10-12-04,10-12-04.1,0,12.105,17.709,0,0,-0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,62.569,7.388,109.517,1,1,2915,5,0,1,&;?W,
2014-Jun-28_10-12-04,10-12-04.3,0,12.373,5.96,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.434,109.403,0,0,2925,5,0,1,' ?,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-12-04,10-12-04.4,0,12.468,2.288,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,61.52,7.458,109.631,1,1,2930,5,0,1,???;,
2014-Jun-28_10-12-04,10-12-04.5,0,12.261,9.264,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,62.569,7.483,109.517,1,1,2935,5,0,1,>?6?,
2014-Jun-28_10-12-04,10-12-04.6,0,12.356,6.694,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.508,109.517,0,0,2940,5,0,1,@o?,
2014-Jun-28_10-12-04,10-12-04.7,0,12.459,2.288,0,0,-0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.533,109.631,0,0,2945,5,0,1,?+??,
2014-Jun-28_10-12-04,10-12-04.8,0,12.468,1.554,0,0,-0.014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,62.569,7.561,109.403,0,0,2950,5,0,1,?;$?,
2014-Jun-28_10-12-04,10-12-04.9,0,12.373,7.061,0,0,-0.014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,2,1,62.569,7.588,109.517,0,0,2955,5,0,1,?i?,
2014-Jun-28_10-12-05,10-12-05.0,0,12.468,2.288,0,0,-0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,7.612,109.517,0,0,2960,5,0,1,????,
2014-Jun-28_10-12-05,10-12-05.1,0,12.468,2.656,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64.667,7.636,109.631,0,0,2965,5,0,1,W)_,
2014-Jun-28_10-12-05,10-12-05.2,0,12.476,2.288,0,0,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.66,109.517,0,0,2970,5,0,1,?0u?,
2014-Jun-28_10-12-05,10-12-05.3,0,12.476,2.656,0,0,-0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.687,109.403,0,0,2975,5,0,1,??TH,
2014-Jun-28_10-12-05,10-12-05.5,0,12.485,2.656,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.735,109.631,0,0,2985,5,0,1,S,
2014-Jun-28_10-12-05,10-12-05.6,0,12.485,2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,7.761,109.517,0,0,2990,5,0,1,,??
2014-Jun-28_10-12-05,10-12-05.7,0,12.485,2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.788,109.403,0,0,2995,5,0,1,mQ3?,
2014-Jun-28_10-12-05,10-12-05.8,0,12.494,2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.812,109.517,0,0,3000,5,0,1,???,
2014-Jun-28_10-12-05,10-12-05.9,0,12.485,2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,7.84,109.631,0,0,3005,5,0,1,???M,
2014-Jun-28_10-12-06,10-12-06.0,0,12.494,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,64.667,7.865,109.517,0,0,3010,5,0,1,Fk??,
2014-Jun-28_10-12-06,10-12-06.1,0,12.494,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.887,109.631,0,0,3015,5,0,1,:v??,
2014-Jun-28_10-12-06,10-12-06.2,0,12.494,1.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,7.912,109.517,0,0,3020,5,0,1,Kj?,
2014-Jun-28_10-12-06,10-12-06.3,0,12.494,2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.937,109.517,0,0,3025,5,0,1,c:f?,
2014-Jun-28_10-12-06,10-12-06.4,0,12.494,2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,7.959,109.517,0,0,3030,5,0,1,???,
2014-Jun-28_10-12-06,10-12-06.5,0,12.502,2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,8.006,109.403,0,0,3040,5,0,1,uq\,
2014-Jun-28_10-12-06,10-12-06.7,0,12.494,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.029,109.631,0,0,3045,5,0,1,?)?,
2014-Jun-28_10-12-06,10-12-06.8,0,12.502,2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,8.053,109.517,0,0,3050,5,0,1,?l`,
2014-Jun-28_10-12-06,10-12-06.9,0,12.502,2.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.074,109.403,0,0,3055,5,0,1,3???,
2014-Jun-28_10-12-07,10-12-07.0,0,12.502,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,61.52,8.098,109.517,0,0,3060,5,0,1,-??,
2014-Jun-28_10-12-07,10-12-07.3,0,12.502,1.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.165,109.403,0,0,3075,5,0,1,W?,
2014-Jun-28_10-12-07,10-12-07.4,0,12.502,2.656,0,0,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,8.186,109.517,0,0,3080,5,0,1,?e?,
2014-Jun-28_10-12-07,10-12-07.5,0,12.502,1.921,0,0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.209,109.517,0,0,3085,5,0,1,????,
2014-Jun-28_10-12-07,10-12-07.6,0,12.502,2.288,-0.001,0,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.228,109.403,0,0,3090,5,0,1,"	p(9",
2014-Jun-28_10-12-07,10-12-07.8,0,12.511,2.656,-0.001,0,-0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,8.276,109.403,0,0,3100,5,0,1,"""??",
2014-Jun-28_10-12-07,10-12-07.9,0,12.511,2.656,-0.001,0,-0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,8.303,109.517,0,0,3105,5,0,1,?G??,
2014-Jun-28_10-12-08,10-12-08.0,0,12.502,2.288,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.331,109.403,0,0,3110,5,0,1,????,
2014-Jun-28_10-12-08,10-12-08.1,0,12.511,2.288,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.355,109.631,0,0,3115,5,0,1,??l,
2014-Jun-28_10-12-08,10-12-08.2,0,12.511,2.656,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,8.382,109.517,0,0,3120,5,0,1,:g,
2014-Jun-28_10-12-08,10-12-08.3,0,12.511,2.656,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.409,109.631,0,0,3125,5,0,1,??V?,
2014-Jun-28_10-12-08,10-12-08.4,0,12.511,2.288,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.432,109.631,0,0,3130,5,0,1,?X??,
2014-Jun-28_10-12-08,10-12-08.5,0,12.511,2.288,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,8.455,109.517,0,0,3135,5,0,1,}|?,
2014-Jun-28_10-12-08,10-12-08.6,0,12.511,2.288,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.474,109.517,0,0,3140,5,0,1,4Z?0,
2014-Jun-28_10-12-08,10-12-08.7,0,12.511,2.656,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.496,109.517,0,0,3145,5,0,1,p?],
2014-Jun-28_10-12-09,10-12-09.0,0,12.511,2.288,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.569,109.517,0,0,3160,5,0,1,8?&,
2014-Jun-28_10-12-09,10-12-09.1,0,12.511,2.656,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,8.589,109.517,0,0,3165,5,0,1,?I??,
2014-Jun-28_10-12-09,10-12-09.2,0,12.511,2.288,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,62.569,8.608,109.517,0,0,3170,5,0,1,???,
2014-Jun-28_10-12-09,10-12-09.3,0,12.52,2.656,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,63.618,8.633,109.517,0,0,3175,5,0,1,???,
