2014-Jun-28_09-29-40,Time Stamp,,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Foward Direction,Toggle Direction,To High Gear,To Low Gear,Catch Mode,Coll2Shoot,CollDwn2,CollDwn,CollUp2,CollUp,CollTogg,CollHold,Purge,Lauch Ball,Front Left Speed,Front Right Speed,Back Left Speed,Back Right Speed,Angle Speed,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Jun-28_10-36-25,10-36-25.2,0,11.958,17.341,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.959,0.962,-0.959,0.962,0,0,0,1,1,363.682,-159.738,109.403,0,0,7380,5,2.102,1,^???,
2014-Jun-28_10-36-25,10-36-25.3,0,12.045,14.037,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.904,0.911,-0.904,0.911,0,0,0,1,1,347.944,-159.896,109.403,0,0,7385,5,2.202,1,r?cf,
2014-Jun-28_10-36-25,10-36-25.5,0,12.071,11.467,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822,0.823,-0.822,0.823,0,0,0,1,1,332.207,-160.047,109.403,0,0,7390,5,2.304,1,'K?,
2014-Jun-28_10-36-25,10-36-25.6,0,12.096,14.037,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.726,0.734,-0.726,0.734,0,0,0,1,1,315.42,-160.202,109.631,0,0,7395,5,2.402,1,a*?,
2014-Jun-28_10-36-25,10-36-25.7,0,12.122,12.569,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.616,0.62,-0.616,0.62,0,0,0,1,1,300.732,-160.391,109.517,0,0,7400,5,2.503,1,????,
2014-Jun-28_10-36-25,10-36-25.8,0,12.166,5.96,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.479,0.481,-0.479,0.481,0,0,0,1,1,286.043,-160.542,109.631,0,0,7405,5,2.602,1,?wr,
2014-Jun-28_10-36-25,10-36-25.9,0,12.217,7.061,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342,0.342,-0.342,0.342,0,0,0,1,1,272.404,-160.701,109.403,0,0,7410,5,2.703,1,???,
2014-Jun-28_10-36-26,10-36-26.0,0,12.321,3.39,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,255.617,-160.859,109.517,0,0,7415,5,2.802,1,?`?,
2014-Jun-28_10-36-26,10-36-26.1,0,12.33,3.023,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,246.174,-161.016,109.517,0,0,7420,5,2.903,1,!?f?,
2014-Jun-28_10-36-26,10-36-26.2,0,12.338,2.288,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,235.683,-161.18,109.517,0,0,7425,5,3.003,1,^q-?,
2014-Jun-28_10-36-26,10-36-26.3,0,12.356,2.288,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,233.584,-161.502,109.403,0,0,7435,5,3.202,1,??[,
2014-Jun-28_10-36-26,10-36-26.4,0,12.356,1.921,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232.535,-161.659,109.403,0,0,7440,5,3.301,1,?q??,
2014-Jun-28_10-36-26,10-36-26.6,0,12.364,3.023,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,233.584,-161.819,109.403,0,0,7445,5,3.41,1,?=?r,
2014-Jun-28_10-36-26,10-36-26.7,0,12.364,3.023,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232.535,-161.981,109.631,0,0,7450,5,3.502,1,R???,
2014-Jun-28_10-36-26,10-36-26.8,0,12.373,2.656,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,233.584,-162.135,109.403,0,0,7455,5,3.602,1,yC/?,
2014-Jun-28_10-36-26,10-36-26.9,0,12.373,2.656,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232.535,-162.294,109.631,0,0,7460,5,3.702,1,???+,
2014-Jun-28_10-36-27,10-36-27.0,0,12.373,2.656,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232.535,-162.45,109.517,0,0,7465,5,3.802,1,\j,p
2014-Jun-28_10-36-27,10-36-27.1,0,12.381,2.288,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,233.584,-162.605,109.403,0,0,7470,5,3.901,1,"	v?",
2014-Jun-28_10-36-27,10-36-27.2,0,12.381,2.656,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,231.486,-162.758,109.517,0,0,7475,5,4.002,1,C?)?,
2014-Jun-28_10-36-27,10-36-27.3,0,12.381,2.656,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,234.634,-162.917,109.403,0,0,7480,5,4.102,1,P??6,
2014-Jun-28_10-36-27,10-36-27.4,0,12.381,3.023,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,234.634,-163.075,109.517,0,0,7485,5,4.203,1,????,
2014-Jun-28_10-36-27,10-36-27.5,0,12.39,2.288,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,233.584,-163.236,109.403,0,0,7490,5,4.302,1,mO?t,
2014-Jun-28_10-36-27,10-36-27.6,0,12.416,1.921,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,233.584,-163.554,109.631,0,0,7500,5,4.502,1,????,
2014-Jun-28_10-36-27,10-36-27.8,0,12.416,1.554,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232.535,-163.71,109.517,0,0,7505,5,4.602,1, ??,
2014-Jun-28_10-36-27,10-36-27.9,0,12.425,1.921,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232.535,-163.867,109.517,0,0,7510,5,4.702,1,?:v%,
2014-Jun-28_10-36-28,10-36-28.0,0,12.425,1.554,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,233.584,-164.025,109.403,0,0,7515,5,4.801,1,i???,
2014-Jun-28_10-36-28,10-36-28.1,0,12.425,1.187,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232.535,-164.181,109.517,0,0,7520,5,4.901,1,@?f,
2014-Jun-28_10-36-28,10-36-28.2,0,12.425,1.921,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,233.584,-164.337,109.631,0,0,7525,5,5.001,1,D?,
2014-Jun-28_10-36-28,10-36-28.3,0,12.433,1.921,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,234.634,-164.494,109.517,0,0,7530,5,5.101,1,?}C,
2014-Jun-28_10-36-28,10-36-28.4,0,12.433,1.554,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232.535,-164.649,109.631,0,0,7535,5,5.201,1,"H ""6",
2014-Jun-28_10-36-28,10-36-28.5,0,12.407,2.656,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,232.535,-164.969,109.403,0,0,7545,5,5.402,1,I6?,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-36-28,10-36-28.6,0,12.416,3.023,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,234.634,-165.125,109.403,0,0,7550,5,5.502,1,"E?d
2014-Jun-28_10-36-28,10-36-28.7,0,12.416,2.656,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,233.584,-165.282,109.517,0.000,0.000,7555,5,5.601,1,?Q?
2014-Jun-28_10-36-28,10-36-28.8,0,12.416,3.390,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,233.584,-165.469,109.403,0.000,0.000,7560,5,5.701,1,?7?
2014-Jun-28_10-36-29,10-36-29.0,0,12.416,3.023,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,232.535,-165.628,109.517,0.000,0.000,7565,5,5.802,1,?X+
2014-Jun-28_10-36-29,10-36-29.1,0,12.416,2.288,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,234.634,-165.788,109.403,0.000,0.000,7570,5,5.902,1,Rr
2014-Jun-28_10-36-29,10-36-29.2,0,12.433,1.921,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,234.634,-165.943,109.403,0.000,0.000,7575,5,6.002,1,;p;?
2014-Jun-28_10-36-29,10-36-29.3,0,12.442,1.921,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,234.634,-166.097,109.517,0.000,0.000,7580,5,6.102,1,???J
2014-Jun-28_10-36-29,10-36-29.4,0,12.442,2.288,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,232.535,-166.256,109.517,0.000,0.000,7585,5,6.202,1,?
2014-Jun-28_10-36-29,10-36-29.5,0,12.442,1.187,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,233.584,-166.412,109.403,0.000,0.000,7590,5,6.302,1,H:??
2014-Jun-28_10-36-29,10-36-29.6,0,12.442,1.921,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,232.535,-166.574,109.517,0.000,0.000,7595,5,6.401,1,}???
2014-Jun-28_10-36-29,10-36-29.7,0,12.451,1.554,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,234.634,-166.886,109.517,0.000,0.000,7605,5,6.602,1,????
2014-Jun-28_10-36-29,10-36-29.8,0,12.451,1.921,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,1,233.584,-167.042,109.403,0.000,0.000,7610,5,6.702,1,xk?
2014-Jun-28_10-36-29,10-36-29.9,0,12.425,3.023,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,1,233.584,-167.200,109.517,0.000,0.000,7615,5,6.801,1,?zq?
2014-Jun-28_10-36-30,10-36-30.0,0,12.425,2.656,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,1,233.584,-167.355,109.060,0.000,0.000,7620,5,6.901,1,??P
2014-Jun-28_10-36-30,10-36-30.2,0,12.425,3.023,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,1,232.535,-167.510,102.548,0.000,0.000,7625,5,7.001,1,??
2014-Jun-28_10-36-30,10-36-30.3,0,12.425,3.023,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,234.634,-167.670,95.808,0.000,0.000,7630,5,7.101,1,??Q
2014-Jun-28_10-36-30,10-36-30.4,0,12.416,1.921,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,233.584,-167.827,91.010,0.000,0.000,7635,5,7.201,1,??w?
2014-Jun-28_10-36-30,10-36-30.5,0,12.416,2.656,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,234.634,-167.983,88.268,0.000,0.000,7640,5,7.302,1,h?N
2014-Jun-28_10-36-30,10-36-30.6,0,12.425,2.656,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,235.683,-168.139,87.240,0.000,0.000,7645,5,7.401,1,&?$?
2014-Jun-28_10-36-30,10-36-30.7,0,12.209,10.733,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,234.634,-168.300,86.668,0.000,0.000,7650,5,7.501,1,?S??
2014-Jun-28_10-36-30,10-36-30.8,0,12.166,12.201,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1,1,1,0,234.634,-168.460,86.211,0.000,0.000,7655,5,7.601,1,??'\
2014-Jun-28_10-36-30,10-36-30.9,0,12.191,12.936,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,0,233.584,-168.777,89.753,0.000,0.000,7665,5,7.801,1,?3
2014-Jun-28_10-36-31,10-36-31.0,0,12.140,10.366,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,0,110.831,-168.934,87.354,0.000,0.000,7670,5,7.901,1,%9?z
2014-Jun-28_10-36-31,10-36-31.1,0,12.191,10.366,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,0,235.683,-169.088,87.125,0.000,0.000,7675,5,8.001,1,?M>?
2014-Jun-28_10-36-31,10-36-31.3,0,12.183,13.303,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,0,235.683,-169.243,93.752,0.000,0.000,7680,5,8.102,1,N?C~
2014-Jun-28_10-36-31,10-36-31.4,0,12.122,13.303,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,0,235.683,-169.400,88.953,0.000,0.000,7685,5,8.201,1,a???
2014-Jun-28_10-36-31,10-36-31.5,0,12.166,9.264,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,0,235.683,-169.556,88.268,0.000,0.000,7690,5,8.301,1,??
2014-Jun-28_10-36-31,10-36-31.6,0,12.183,11.834,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,0,234.634,-169.713,90.210,0.000,0.000,7695,5,8.401,1,?E??
2014-Jun-28_10-36-31,10-36-31.7,0,12.114,12.936,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,0,235.683,-169.869,92.266,0.000,0.000,7700,5,8.501,1,???
2014-Jun-28_10-36-31,10-36-31.8,0,12.131,10.733,-0.002,-0.001,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,1,0,235.683,-170.022,87.925,0.000,0.000,7705,5,8.601,1,??",
2014-Jun-28_10-36-31,10-36-31.9,0,12.174,11.834,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.634,-170.212,90.21,0,0,7710,5,8.701,1,??E?,
2014-Jun-28_10-36-32,10-36-32.2,0,12.148,9.631,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,227.289,-170.685,90.667,0,0,7725,5,9.002,1,??J#,
2014-Jun-28_10-36-32,10-36-32.3,0,12.114,12.201,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.634,-171.006,95.122,0,0,7735,5,9.202,1,????,
2014-Jun-28_10-36-32,10-36-32.6,0,12.148,10.733,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235.683,-171.486,93.752,0,0,7750,5,9.501,1,?A?,
2014-Jun-28_10-36-32,10-36-32.7,0,12.148,10.733,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235.683,-171.486,93.752,0,0,7750,5,9.501,1,A?W?,
2014-Jun-28_10-36-32,10-36-32.8,0,12.114,14.771,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.634,-171.645,100.378,0,0,7755,5,9.601,1,???,
2014-Jun-28_10-36-32,10-36-32.9,0,12.079,12.936,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,236.732,-171.805,93.752,0,0,7760,5,9.701,1,q?_?,
2014-Jun-28_10-36-33,10-36-33.0,0,12.122,9.264,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.634,-171.968,93.18,0,0,7765,5,9.802,1,????,
2014-Jun-28_10-36-33,10-36-33.1,0,12.148,9.264,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235.683,-172.125,93.295,0,0,7770,5,9.901,1,X?/!,
2014-Jun-28_10-36-33,10-36-33.2,0,12.131,13.303,-0.002,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.634,-172.288,97.179,0,0,7775,5,10.001,1,?6`,
2014-Jun-28_10-36-34,10-36-34.4,0,11.811,26.887,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235.683,-174.202,95.237,0,0,7835,5,15.021,1,D?$?,
2014-Jun-28_10-36-34,10-36-34.5,0,12.174,10.733,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235.683,-174.522,94.894,0,0,7845,5,15.22,1,????,
2014-Jun-28_10-36-34,10-36-34.6,0,12.096,12.201,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.634,-174.68,95.351,0,0,7850,5,15.32,1,?I?T,
2014-Jun-28_10-36-34,10-36-34.8,0,12.148,11.467,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235.683,-174.876,91.924,0,0,7855,5,15.421,1,\|?,
2014-Jun-28_10-36-34,10-36-34.9,0,12.157,10.733,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,236.732,-175.035,95.579,0,0,7860,5,15.521,1,T%_?,
2014-Jun-28_10-36-35,10-36-35.0,0,12.105,13.303,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.634,-175.195,98.893,0,0,7865,5,15.62,1,Oo?,
2014-Jun-28_10-36-35,10-36-35.1,0,12.114,11.1,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.634,-175.351,94.437,0,0,7870,5,15.72,1,?uiB,
2014-Jun-28_10-36-35,10-36-35.2,0,12.166,10.366,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,233.584,-175.51,97.065,0,0,7875,5,15.82,1,??S5,
2014-Jun-28_10-36-35,10-36-35.3,0,12.122,13.67,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235.683,-175.671,103.691,0,0,7880,5,15.921,1,?u,
2014-Jun-28_10-36-35,10-36-35.4,0,12.096,11.467,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.634,-175.829,96.036,0,0,7885,5,16.021,1,/ml',
2014-Jun-28_10-36-35,10-36-35.5,0,12.131,10.733,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234.634,-175.992,93.295,0,0,7890,5,16.12,1,+/?,
2014-Jun-28_10-36-35,10-36-35.6,0,12.157,11.1,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235.683,-176.153,97.179,0,0,7895,5,16.22,1,????,
2014-Jun-28_10-36-35,10-36-35.7,0,12.096,11.467,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,235.683,-176.474,95.694,0,0,7905,5,16.42,1,-@??,
2014-Jun-28_10-36-35,10-36-35.8,0,12.131,9.631,-0.007,-0.001,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.013,-0.014,0,0,0,0,1,0,236.732,-176.637,99.235,0,0,7910,5,16.52,1,???,
2014-Jun-28_10-36-36,10-36-36.0,0,11.146,40.839,0.014,1,-0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987,-1,1,-0.986,0,0,0,1,0,234.634,-176.802,101.977,0,0,7915,5,16.62,1,?P??,
2014-Jun-28_10-36-36,10-36-36.1,0,10.283,96.645,0.034,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.962,-1,1,-0.973,0,0,0,2,0,236.732,-176.967,95.237,0,0,7920,5,16.721,1,.-?W,
2014-Jun-28_10-36-36,10-36-36.2,0,9.506,132.626,0.04,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.962,-1,1,-0.959,0,0,0,2,0,238.83,-177.136,92.838,0,0,7925,5,16.82,1,\hW,
2014-Jun-28_10-36-36,10-36-36.3,0,8.754,173.379,0.044,1,0.166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.823,-1,0.911,-1,0,0,0,2,0,247.224,-177.303,98.093,0,0,7930,5,16.92,1,?,
??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-36-36,10-36-36.4,0,9.955,118.674,0.014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,-1,0.215,-1,0,0,0,2,0,259.814,-177.476,96.95,0,0,7935,5,17.02,1,SA??,
2014-Jun-28_10-36-36,10-36-36.5,0,10.006,111.331,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,-1,0.203,-1,0,0,0,2,0,273.453,-177.643,100.378,0,0,7940,5,17.121,1,?~*?,
2014-Jun-28_10-36-36,10-36-36.6,0,10.188,106.191,0.006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,-1,0.203,-1,0,0,0,2,0,290.24,-177.806,95.237,0,0,7945,5,17.221,1,WX??,
2014-Jun-28_10-36-36,10-36-36.7,0,10.266,92.974,-0.011,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.215,-1,0.19,-1,0,0,0,2,0,308.076,-177.969,100.949,0,0,7950,5,17.321,1,?x??,
2014-Jun-28_10-36-36,10-36-36.8,0,9.238,156.49,0.014,1,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987,-1,1,-0.986,0,0,0,2,0,348.994,-178.295,97.293,0,0,7960,5,17.521,1,??Le,
2014-Jun-28_10-36-36,10-36-36.9,0,9.117,156.858,0.04,1,-0.101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.959,1,-0.877,0,0,0,2,0,728.795,-178.459,98.664,1,1,7965,5,17.62,1,<?Y,
2014-Jun-28_10-36-37,10-36-37.2,0,10.196,100.684,0.142,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.342,1,-0.055,0,0,0,2,0,707.812,-178.789,97.864,1,1,7975,5,17.82,1,8,
2014-Jun-28_10-36-37,10-36-37.3,0,10.266,94.075,0.261,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.466,1,0.063,0,0,0,2,0,170.634,-178.952,94.323,1,1,7980,5,17.921,1,?@?:,
2014-Jun-28_10-36-37,10-36-37.4,0,10.378,88.201,0.213,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.411,1,0.013,0,0,0,2,0,723.549,-179.116,94.894,1,1,7985,5,18.02,1,?0??,
2014-Jun-28_10-36-37,10-36-37.5,0,10.481,85.264,0.213,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.411,1,0.013,0,0,0,2,0,752.926,-179.281,96.036,1,1,7990,5,18.121,1,???,
2014-Jun-28_10-36-37,10-36-37.6,0,9.868,114.268,0.116,1,0.021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.886,-1,1,-0.89,0,0,0,2,0,344.797,-179.445,99.007,1,1,7995,5,18.221,1,k~?,
2014-Jun-28_10-36-37,10-36-37.7,0,9.687,127.853,0.137,1,0.206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.696,-1,0.975,-1,0,0,0,2,0,395.157,-179.606,97.407,1,1,8000,5,18.32,1,O:??,
2014-Jun-28_10-36-37,10-36-37.8,0,10.309,83.795,0.083,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,-1,0.278,-1,0,0,0,2,0,456.01,-179.801,97.179,0,0,8005,5,18.421,1,?M,
2014-Jun-28_10-36-37,10-36-37.9,0,10.594,80.491,0.083,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,-1,0.278,-1,0,0,0,2,0,735.09,-180.12,100.378,0,0,8015,5,18.621,1,1Z?,
2014-Jun-28_10-36-38,10-36-38.0,0,10.507,90.404,0.083,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,-1,0.785,-1,0,0,0,2,0,752.926,-180.28,102.091,0,0,8020,5,18.72,1,??,
2014-Jun-28_10-36-38,10-36-38.1,0,9.981,103.988,0.083,1,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911,-1,1,-0.918,0,0,0,2,0,750.828,-180.441,104.605,0,0,8025,5,18.821,1,?8!?,
